"","SYMBOL","GSM4143534","GSM4143535","GSM4143536","GSM4143537","GSM4143538","GSM4143539","GSM4143540","GSM4143541","GSM4143542","GSM4143543","GSM4143544","GSM4143545","GSM4143546","GSM4143547","GSM4143548","GSM4143549"
"17008","RNA18SN4",58961,266588,90363,366414,81145,331838,79557,307549,72133,319447,73471,210013,75737,323622,73005,253870
"17009","RNA5-8SN4",2075,9568,3778,15798,1442,5477,1341,5679,1676,6293,1839,3681,2311,6613,1446,4039
"17010","RNA45SN2",86859,401498,145287,622226,91705,391761,89650,361631,94008,402941,90329,247331,111455,337609,88583,263348
"17011","RNA18SN2",25498,104602,38296,149020,34324,140640,32009,122246,31897,123443,30492,81140,34519,126479,32234,98861
"17012","RNA5-8SN2",444,1990,855,3742,321,1106,313,1253,500,1877,415,761,536,1231,381,801
"17013","RNA28SN2",59457,288814,102404,453670,55390,243872,55745,231844,59896,269917,57952,163093,74148,207386,54256,161688
"17014","COPS5",184,802,146,601,207,820,246,966,155,658,212,1077,124,771,263,1094
"17015","METAP2",471,2357,438,1881,564,2470,607,2677,446,1891,537,3172,349,2130,627,2806
"17016","IMMT",306,1523,278,1315,438,1760,464,1886,298,1349,378,2142,289,1457,385,1966
"17017","LILRB5",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"17018","SLC38A3",2,17,2,13,3,7,2,11,0,8,7,25,1,11,1,23
"17019","RNA45SN3",183078,1026687,299644,1520183,201195,1050066,189228,944243,210839,1020013,205524,562345,234690,811958,193436,646752
"17020","RNA18SN3",71595,440956,101028,555268,97023,546685,86910,472174,90439,459967,91442,255922,89661,420882,88210,336902
"17021","RNA5-8SN3",2196,11602,4386,20874,1802,9110,1519,6605,2147,10514,2116,3606,2702,6198,1827,4028
"17022","RNA28SN3",111418,604941,195382,991818,104444,529741,102166,485130,119809,584629,113298,307991,144241,402743,104192,315050
"17023","SF3B2",734,3459,629,2962,757,3383,1042,4256,525,2409,842,4235,454,2920,915,4205
"17024","SDS",0,1,0,0,0,2,0,2,1,1,0,2,0,2,0,3
"17025","ILVBL",82,453,98,443,106,462,137,564,92,375,107,694,67,467,126,576
"17026","PKD1P3-NPIPA1",15,101,11,81,30,76,31,118,20,81,23,112,18,96,17,102
"17027","SLC27A5",14,61,14,53,24,141,21,96,10,69,19,103,16,88,24,81
"17028","SLC27A4",103,555,101,535,238,963,145,706,217,1026,162,932,152,1005,169,804
"17029","SLC27A3",12,75,8,57,6,70,16,71,6,57,12,81,8,56,19,72
"17030","PKD1P5-LOC105376752",21,122,15,90,18,89,27,101,16,83,29,123,23,98,16,123
"17031","PKD1P4-NPIPA8",12,85,9,93,15,78,17,98,16,67,30,80,23,75,10,90
"17032","PPIP5K1P1-CATSPER2",34,143,29,114,32,101,26,116,26,117,42,210,19,135,23,172
"17033","ANKRD20A4-ANKRD20A20P",2,14,4,14,1,4,2,10,1,5,2,8,2,4,1,9
"17034","SLC27A2",54,256,29,158,56,257,69,356,60,256,45,323,67,307,72,315
"17035","KIF2C",205,992,169,709,103,482,298,1275,6,12,225,1142,2,152,262,1021
"17036","SPINK5",0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0
"17037","LILRB4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17038","CCDC85B",114,523,135,544,143,675,141,785,79,362,123,725,59,446,183,527
"17039","IL24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17040","LOC110091768",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17041","CFAP298-TCP10L",41,210,37,143,45,219,49,230,51,202,39,284,35,230,48,239
"17042","LOC110091776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17043","LOC110091777",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17044","CHAD",1,7,1,4,2,3,0,0,0,3,1,4,0,4,0,4
"17045","GLIPR1",118,601,114,508,149,614,132,619,98,443,147,874,67,675,130,764
"17046","TLK2",204,841,149,602,216,984,228,1042,192,911,182,1279,165,978,208,1153
"17047","ZNF765-ZNF761",18,83,10,73,21,86,19,95,22,107,18,104,21,93,12,103
"17048","P3R3URF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17049","P3R3URF-PIK3R3",4,18,5,19,9,32,7,17,5,22,6,39,9,30,5,32
"17050","KLK11",0,1,0,1,0,2,1,0,0,1,0,4,1,3,0,1
"17051","TMSB15A",15,88,10,66,8,38,16,81,2,6,22,175,0,43,22,131
"17052","KDELR2",384,2034,275,1410,452,2078,554,2232,322,1474,372,2946,294,2036,539,2548
"17053","KDELR3",83,351,65,262,63,216,53,298,46,203,85,686,15,339,69,542
"17054","ATF7",44,263,44,194,79,378,73,333,46,234,78,371,49,385,69,370
"17055","SNRNP27",100,366,54,239,45,187,52,221,76,327,79,633,51,335,60,460
"17056","MIR4527HG",1,1,0,2,0,1,1,1,0,1,0,4,1,2,0,1
"17057","TMED1",57,267,38,187,58,216,58,282,41,171,56,384,31,243,62,293
"17058","LIAS",36,137,27,74,19,114,18,137,24,87,27,173,31,103,35,122
"17059","RCBTB2",5,38,5,25,1,28,12,34,5,17,8,32,3,23,7,39
"17060","IFT27",17,63,10,38,6,54,14,55,13,41,24,124,8,64,14,92
"17061","RAB35",127,617,111,501,201,756,223,826,120,585,180,896,91,710,185,828
"17062","TDRKH",23,150,20,101,14,97,30,118,22,74,44,256,12,103,25,192
"17063","VAX1",0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
"17064","PANCR",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"17065","LILRA1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17066","LILRB3",0,2,1,2,1,6,0,3,0,1,0,2,0,6,0,4
"17067","LILRA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17068","CHAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17069","RBPMS",11,55,12,53,22,84,22,99,8,39,14,131,12,96,24,119
"17070","RAB31",123,518,88,419,90,402,119,620,62,309,144,1367,39,543,149,1060
"17071","ADAP1",40,259,47,232,62,317,63,244,79,372,67,365,52,359,54,327
"17072","DSTN",740,3629,657,2662,800,3574,1003,4073,757,3460,848,6328,710,4337,1022,5125
"17073","RIPK3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17074","ZNF660-ZNF197",42,194,35,163,54,235,62,239,53,205,57,272,53,258,55,287
"17075","GTF2A1L",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"17076","STON1",2,16,2,11,6,11,4,12,1,8,1,30,2,15,4,26
"17077","GUSBP14",5,33,8,26,3,25,5,34,1,10,7,36,2,18,6,35
"17078","RCC1",334,1677,308,1170,366,1549,573,2330,323,1331,403,2167,160,1538,417,1993
"17079","PIM2",41,169,16,96,43,201,47,155,49,235,40,277,55,235,29,235
"17080","B4GAT1",22,90,16,80,18,110,27,84,18,65,17,167,16,101,20,130
"17081","GUSBP15",4,12,5,10,2,9,1,9,1,3,1,7,2,7,2,13
"17082","MID2",25,112,24,105,27,138,25,139,37,136,28,207,24,118,28,149
"17083","FLICR",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17084","TENT4A",121,503,87,390,96,517,152,677,63,305,121,579,67,404,121,508
"17085","UPK1A",5,10,0,5,0,4,2,3,3,4,1,16,0,6,0,5
"17086","SLC35D2",81,373,50,238,81,299,87,334,79,363,97,624,51,407,80,474
"17087","ADRM1",227,1064,218,944,299,1484,418,1677,383,1719,323,1608,314,1474,401,1509
"17088","CHD1",244,1174,228,1087,268,1184,317,1517,164,579,321,1458,150,1008,270,1503
"17089","NUDT21",634,3285,461,2192,562,2559,724,3271,334,1393,651,3778,252,2311,643,3568
"17090","CPSF6",264,1335,226,940,264,1161,336,1448,193,903,335,1660,148,1210,302,1504
"17091","OGFR",150,674,141,614,187,859,190,884,160,833,201,1139,109,915,176,983
"17092","ZPBP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17093","DDX52",194,893,140,741,176,844,215,960,201,727,247,1214,150,854,243,1119
"17094","ABHD2",84,561,92,445,96,485,170,675,50,219,142,780,54,364,143,759
"17095","WWP1",168,797,116,590,212,998,190,871,340,1461,194,1478,437,1280,197,1243
"17096","LY6G6F-LY6G6D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17097","EEF1AKMT4",15,64,11,65,19,122,15,83,12,78,14,119,10,95,18,92
"17098","UC.134",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17099","EEF1AKMT4-ECE2",5,20,5,26,7,48,7,36,7,34,8,43,5,39,8,46
"17100","ASDURF",23,104,17,86,17,79,25,97,17,85,29,137,16,101,21,120
"17101","C5-OT1",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"17102","CHD2",154,690,121,577,211,834,151,801,131,618,172,988,129,862,133,951
"17103","WWP2",84,458,87,420,128,597,143,699,110,472,132,601,91,446,141,582
"17104","CNMD",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"17105","DUS4L",13,56,10,34,8,43,14,62,12,35,17,89,9,44,10,55
"17106","SOX30",1,2,0,2,0,3,0,5,0,3,1,9,0,2,1,6
"17107","CNTRL",30,173,21,120,15,71,36,138,4,32,36,155,1,37,21,147
"17108","UBE2C",166,816,118,577,135,535,279,1194,5,19,240,1147,4,252,209,1117
"17109","SNRNP35",21,83,18,72,20,121,26,101,22,98,23,150,14,118,35,117
"17110","DEPP1",5,32,5,19,3,25,8,32,4,47,8,117,2,48,9,67
"17111","CYB561D2",15,66,12,66,23,96,23,104,11,97,21,106,27,124,18,86
"17112","RAPGEF4",0,0,0,1,0,3,1,5,0,0,0,4,0,1,0,0
"17113","CHD3",197,1005,218,911,206,866,293,1331,139,621,300,1380,108,921,246,1345
"17114","TMEM115",48,260,50,221,90,399,72,352,69,315,78,353,67,292,104,308
"17115","DUSP14",43,213,33,135,107,431,63,255,174,683,45,330,140,503,62,335
"17116","TOPBP1",241,1130,218,919,207,834,296,1259,55,309,246,1134,47,472,272,1170
"17117","TRIM31",0,0,0,1,0,6,0,2,0,4,1,4,1,4,0,1
"17118","STMN2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"17119","TPPP",16,91,18,56,19,82,19,68,17,98,21,180,15,75,23,133
"17120","HSF2BP",0,6,1,4,1,3,1,5,1,8,0,10,1,8,0,6
"17121","TRIOBP",389,1864,309,1458,426,1698,383,1831,673,3141,521,2940,458,1864,458,2127
"17122","RER1",180,878,157,681,178,804,210,916,163,762,212,1252,102,856,215,1093
"17123","CHD4",960,4869,903,3930,1163,5123,1373,5708,743,3272,1202,6287,694,4724,1025,5729
"17124","DNAJB4",51,275,42,218,57,212,79,279,51,207,70,410,32,237,60,358
"17125","BTG3-AS1",8,47,10,55,12,49,15,61,17,90,13,74,12,59,12,62
"17126","SLC5A4-AS1",20,65,12,61,26,116,20,89,18,101,16,111,25,134,16,120
"17127","LINC02474",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17128","SMIM28",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17129","CCDC194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17130","LIF-AS1",0,5,0,4,1,7,1,5,3,6,1,8,1,12,0,7
"17131","LINC02561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17132","LINC02567",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"17133","MYOCOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17134","LINC02258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17135","C1orf232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17136","C17orf113",2,18,3,4,6,10,3,29,4,14,5,22,5,18,6,19
"17137","ETDC",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17138","FLNC-AS1",6,35,9,31,17,65,12,49,10,43,9,53,13,78,10,51
"17139","LINC02560",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"17140","SLC25A34-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17141","GPC3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17142","KERA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17143","ESM1",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"17144","DIDO1",170,872,161,742,233,960,254,1112,163,724,221,1080,198,1044,160,1054
"17145","CAMTA1-DT",0,0,0,2,0,1,1,0,0,1,0,3,0,1,0,4
"17146","LAMC1-AS1",1,0,0,1,1,2,1,3,0,1,0,2,0,1,1,0
"17147","ADAM30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17148","ADAM29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17149","AKR1C4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17150","WDR5",157,710,107,489,168,782,264,1053,128,455,210,981,73,691,183,1003
"17151","SPACA9",9,42,9,21,10,32,9,36,7,41,8,66,2,34,6,46
"17152","ADAMTS13",2,15,2,4,5,14,4,10,5,27,3,21,2,16,1,9
"17153","CACFD1",17,44,15,49,18,72,25,75,21,84,10,111,19,76,20,80
"17154","ADAMTS8",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"17155","ADAMTS5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17156","NUP42",49,241,32,153,51,197,58,200,51,170,51,313,33,248,54,294
"17157","PRSS23",8,85,17,61,32,111,35,153,14,47,21,150,10,87,37,129
"17158","PTPN21",19,122,21,95,47,175,36,166,29,90,37,208,30,137,33,192
"17159","ADCY5",1,2,0,4,0,1,2,2,0,4,3,2,2,4,1,3
"17160","HNRNPUL1",525,2638,446,2034,440,1978,591,2581,410,1834,609,3249,235,2014,464,2605
"17161","ATE1",115,779,112,473,160,738,149,712,176,716,161,1221,125,931,148,1088
"17162","RPP14",53,240,37,171,87,355,86,335,66,241,68,370,50,332,65,369
"17163","KRR1",452,2154,402,1753,478,2220,461,2179,368,1647,464,3036,284,2373,432,2689
"17164","KATNA1",39,188,29,121,45,171,37,193,19,109,53,319,16,129,53,250
"17165","PRDM7",0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1
"17166","TPM1-AS",3,12,2,11,3,13,0,18,3,8,2,20,2,11,3,13
"17167","CSNKA2IP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17168","SMIM33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17169","PRDM5",3,39,6,17,8,22,8,30,5,18,6,40,5,35,6,42
"17170","PRDM4",106,592,113,392,114,454,91,467,139,512,144,821,85,598,98,621
"17171","CFTR-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17172","LINC02155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17173","CXXC5-AS1",0,3,0,1,1,1,0,3,0,1,1,1,0,1,0,3
"17174","LINC02156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17175","LINC02569",0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2
"17176","LINC02488",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17177","MMP24-AS1-EDEM2",16,101,3,51,26,115,19,96,41,138,23,178,19,165,23,132
"17178","CHEK1",165,743,141,599,109,466,214,826,26,115,219,841,17,246,162,784
"17179","HIBADH",54,293,33,120,39,180,67,280,55,184,74,549,20,283,39,421
"17180","CIT",83,446,81,462,45,278,145,670,2,11,106,460,1,127,116,465
"17181","CEP43",52,170,30,109,39,194,40,265,28,130,45,226,45,184,65,239
"17182","EMILIN1",3,4,1,4,2,8,0,7,0,5,1,6,0,9,2,10
"17183","BTN3A2",35,197,30,186,60,196,43,155,44,212,31,305,27,174,40,207
"17184","LYNX1-SLURP2",1,4,1,3,1,9,0,4,5,15,1,9,5,11,1,6
"17185","BTN3A1",18,71,18,68,14,64,12,67,15,92,18,124,15,60,12,88
"17186","FOXN3",94,512,89,345,170,764,121,523,160,632,86,788,182,820,104,663
"17187","BTN2A1",12,71,4,41,17,69,28,101,12,50,18,69,7,47,19,95
"17188","KIF26B-AS1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"17189","LINC02574",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"17190","BNC2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17191","LINC02573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17192","LINC02575",1,1,0,0,0,3,0,3,0,2,1,3,0,5,2,5
"17193","LINC02578",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17194","PTPRT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17195","RCAN3",80,302,53,197,53,263,52,246,47,249,60,683,38,357,40,560
"17196","FAF1",168,803,129,674,150,777,280,1161,141,552,196,1035,115,529,229,939
"17197","CRYZL2P-SEC16B",2,10,2,4,2,2,1,7,1,7,2,13,1,7,1,13
"17198","CD160",2,0,2,4,1,4,0,3,0,1,0,1,1,2,1,3
"17199","KIF3A",59,251,34,176,58,287,59,252,64,279,63,510,56,458,57,426
"17200","POLR3A",144,779,159,677,145,752,161,703,228,949,203,999,133,907,155,928
"17201","CLASRP",29,120,16,85,29,140,40,151,28,143,28,126,25,95,31,126
"17202","CHGA",0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,3
"17203","ZWINT",158,856,145,695,122,657,242,980,10,27,197,805,6,263,209,848
"17204","CAPN11",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"17205","CAPN10",16,52,11,48,20,67,18,68,20,95,23,79,16,65,16,71
"17206","KPTN",8,73,12,55,21,93,18,90,23,71,18,118,15,75,21,96
"17207","CDC42EP1",243,1296,231,1075,432,1815,518,2164,330,1390,411,1881,205,1521,425,1649
"17208","SLC7A9",0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,2
"17209","PWP1",141,807,142,579,198,879,195,846,195,841,182,1228,174,1055,186,1131
"17210","TBC1D8",104,456,70,350,110,485,108,583,81,360,127,688,95,410,105,559
"17211","CHGB",0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
"17212","CDC37",294,1321,215,1101,573,2512,541,2160,408,1756,420,1979,329,1851,465,1959
"17213","IL1RAPL1",0,10,4,7,3,10,4,8,2,8,2,26,2,18,3,21
"17214","PKIG",19,124,18,82,20,89,27,116,25,79,36,192,13,97,27,129
"17215","KAT7",207,929,185,758,181,800,272,1149,141,602,208,1135,136,744,223,1010
"17216","DMC1",0,4,1,1,1,1,0,3,0,0,0,2,0,0,0,3
"17217","PLAAT3",27,141,26,123,39,170,39,155,60,222,50,287,49,208,31,219
"17218","GLMN",32,169,29,124,29,120,36,138,28,102,41,225,20,175,32,193
"17219","HHLA3",24,93,10,73,26,120,33,120,19,88,19,171,18,124,24,157
"17220","HHLA2",0,0,0,0,0,1,0,1,0,0,0,3,0,1,1,1
"17221","BVES",10,41,5,23,3,20,11,50,11,47,7,122,5,57,5,74
"17222","CORO1A",10,31,4,33,3,15,2,21,0,18,5,45,3,28,2,36
"17223","WDR45",38,155,22,95,60,204,35,170,52,243,39,287,32,196,44,186
"17224","FICD",9,53,8,28,15,51,9,61,7,53,6,57,8,52,10,62
"17225","AP4S1",20,65,8,35,12,84,13,93,18,66,27,54,11,59,24,63
"17226","LDB3",1,3,1,3,0,3,2,2,0,0,1,9,0,3,0,5
"17227","PTP4A3",17,76,15,55,6,67,14,57,21,69,10,173,5,71,10,76
"17228","LSM6",61,264,45,155,19,82,29,113,30,132,52,321,9,117,18,209
"17229","RABL2B",36,172,10,72,28,160,33,121,48,214,26,211,28,216,25,206
"17230","RABL2A",11,41,5,20,8,46,9,32,14,66,6,52,14,63,9,49
"17231","CHI3L1",0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,0
"17232","ERLIN2",107,473,58,303,146,596,123,577,89,438,103,738,68,668,138,695
"17233","ERG28",143,765,91,471,114,468,148,619,109,430,136,1148,65,620,120,750
"17234","NUDT6",7,30,6,22,7,30,10,42,4,23,6,55,6,32,11,55
"17235","NUDT4",175,914,161,646,164,700,220,945,136,603,228,1304,100,719,197,1078
"17236","NUDT5",192,866,147,598,213,921,246,929,237,1060,211,1364,187,1147,230,1226
"17237","NUDT3",160,662,98,465,336,1453,263,1103,160,773,156,779,207,934,196,1006
"17238","SOX21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17239","FSTL1",48,225,43,185,5,13,4,27,38,158,40,379,5,65,3,110
"17240","PSIP1",401,1809,262,1127,211,975,371,1473,100,413,362,1683,60,584,347,1526
"17241","WDHD1",151,737,157,628,79,496,220,852,19,80,184,677,14,181,155,753
"17242","CHI3L2",1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17243","FAM107A",0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17244","STRAP",535,2700,472,2000,520,2304,574,2492,514,2252,620,4027,422,2812,613,3530
"17245","INSL6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17246","ADAMTS7",22,85,7,27,46,203,18,93,81,495,18,263,100,393,14,195
"17247","ADAMTS6",0,4,1,3,1,8,2,7,0,2,5,17,0,8,1,11
"17248","BAZ2A",360,1821,340,1537,261,1184,278,1170,389,1676,451,2907,215,1946,229,2018
"17249","BAZ1A",233,1131,236,1082,313,1418,272,1218,238,920,266,1259,254,981,279,1286
"17250","LZTS1",8,47,11,43,17,58,18,87,7,30,15,134,8,71,4,99
"17251","ZNF277",74,297,44,176,65,252,47,206,92,461,66,675,74,462,61,452
"17252","CHIT1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17253","WDR6",278,1193,225,999,355,1538,324,1325,302,1277,279,1869,222,1696,303,1619
"17254","TREH",8,30,4,19,9,46,8,30,13,53,8,48,11,53,7,49
"17255","SLC2A6",24,118,16,110,33,171,42,135,49,154,42,283,33,308,33,207
"17256","ATRIP-TREX1",19,113,18,109,28,127,29,123,18,79,31,106,16,82,25,126
"17257","MAP4K5",80,415,70,323,90,464,124,465,94,375,112,684,77,510,87,546
"17258","MAP4K1",0,4,2,7,4,3,1,6,1,3,0,22,1,11,2,6
"17259","INMT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17260","RASSF1",20,89,15,78,21,82,32,91,4,42,19,100,5,69,24,115
"17261","PKP3",151,765,143,611,282,1191,254,1107,218,908,213,1298,165,1062,238,1208
"17262","NISCH",93,394,54,288,74,271,93,312,85,385,97,521,51,396,63,408
"17263","CELF3",25,124,19,58,30,136,33,162,25,98,28,192,18,158,26,181
"17264","CHKA",41,193,23,136,43,200,81,276,58,213,63,345,44,208,64,288
"17265","CEP250",64,332,66,247,112,546,101,406,97,417,94,381,86,558,87,419
"17266","PTENP1",4,18,2,6,6,28,4,22,5,13,4,35,9,19,3,20
"17267","WBP4",58,289,63,237,70,276,48,226,46,221,54,391,56,273,62,298
"17268","ABCB8",44,235,53,215,73,324,86,376,36,204,64,380,29,257,79,373
"17269","SEC23IP",327,1593,269,1281,468,2046,498,2141,390,1580,396,2300,344,2145,437,2212
"17270","WIF1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17271","SUPT16H",884,4422,748,3254,1039,4412,1330,5752,578,2262,1016,4712,377,3226,1139,4990
"17272","ANXA10",9,27,5,17,4,13,4,23,3,15,4,46,1,12,5,29
"17273","ADCY6",26,143,23,82,39,142,43,180,48,150,36,214,36,204,27,219
"17274","CHKB",4,18,4,11,4,19,3,17,4,15,1,29,3,16,2,17
"17275","CHEK2",49,259,41,190,38,202,64,266,32,111,62,272,27,178,72,315
"17276","POLI",34,158,18,92,21,120,29,144,38,111,35,280,20,133,32,199
"17277","KLK8",28,148,11,78,59,290,27,114,55,201,31,245,47,259,24,173
"17278","MST1P2",4,10,0,12,3,3,2,10,2,9,0,7,2,7,1,8
"17279","CHM",73,370,76,226,100,456,97,485,61,327,77,593,77,415,115,620
"17280","FZD10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17281","PLPBP",194,883,101,558,175,800,225,981,190,709,204,1183,120,826,191,1035
"17282","IRAK3",0,2,0,0,0,2,0,1,1,1,0,4,0,1,0,1
"17283","AKAP13",126,584,136,595,202,831,168,736,104,511,152,1154,155,933,114,936
"17284","AKAP11",197,1042,209,951,254,1144,232,1061,224,925,257,1608,213,1424,190,1539
"17285","AKAP10",55,311,49,197,77,353,74,363,75,330,70,497,65,367,79,426
"17286","DDX20",72,423,66,314,94,404,101,431,85,331,107,564,77,490,95,563
"17287","TREX2",1,3,0,3,2,8,4,10,1,5,2,9,0,8,2,6
"17288","CHML",80,454,73,353,175,811,149,705,74,295,95,496,108,591,122,699
"17289","DUSP10",3,18,3,17,7,35,9,18,14,47,7,109,4,101,6,53
"17290","MRPL3",335,1604,322,1386,359,1610,436,1880,380,1396,396,2300,301,1658,435,2159
"17291","MST1L",0,6,0,3,2,6,2,5,0,6,2,4,1,7,0,3
"17292","RPL35",912,4014,863,3645,1177,5083,1253,5148,1097,4581,1050,6057,986,4226,1311,4784
"17293","GALNT6",47,266,48,166,74,392,60,261,72,242,61,344,46,284,64,303
"17294","LOC112267855",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17295",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17296",NA,0,1,0,2,0,1,0,1,0,2,0,1,0,5,0,1
"17297","LOC112267858",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"17298","LOC112267859",0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,1
"17299",NA,0,1,0,1,0,0,0,1,0,0,1,1,0,3,0,2
"17300","LINC02675",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17301",NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"17302",NA,0,4,0,1,1,6,1,5,0,9,1,7,0,3,0,5
"17303","LOC112267865",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17304",NA,2,3,1,0,0,5,2,12,0,3,0,3,0,5,0,3
"17305",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17306","LOC112267868",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17307",NA,0,3,0,1,0,0,1,1,0,1,0,1,0,1,0,2
"17308",NA,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2
"17309","LOC112267871",0,5,1,6,3,2,1,6,0,4,1,5,0,0,0,2
"17310",NA,2,6,2,5,3,7,1,6,3,9,0,3,5,7,3,3
"17311","LINC02814",0,2,0,0,0,0,0,1,0,0,0,1,0,3,0,0
"17312",NA,2,7,0,4,2,8,4,8,2,6,1,16,0,8,2,14
"17313",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17314",NA,1,2,1,2,0,3,0,3,13,61,1,3,5,10,0,5
"17315","PPP1CB-DT",2,9,1,14,1,4,1,5,1,8,3,20,1,7,1,9
"17316",NA,0,0,0,1,0,0,0,2,0,0,2,3,1,1,0,1
"17317","LOC112267879",0,1,0,3,0,0,0,1,0,0,0,1,1,1,0,1
"17318",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17319","SLC41A3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17320","LOC112267888",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17321","KIF5C-AS1",0,2,0,1,1,0,0,1,1,1,0,2,0,3,0,4
"17322","LOC112267890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17323",NA,0,1,0,2,0,0,0,2,0,1,0,0,0,2,0,2
