"","SYMBOL","GSM1921811","GSM1921812","GSM1921813","GSM1921814","GSM1921815","GSM1921816","GSM1921817","GSM1921818"
"522","RAB6C-AS1",8,12,13,8,17,13,2,21
"523","RDM1P5",3,6,5,1,9,6,1,10
"524","LINC00605",0,0,0,0,0,0,0,0
"525","C11orf91",354,752,935,641,447,454,157,544
"526","SP9",0,0,1,0,0,1,0,1
"527","LOC100131395",22,33,64,44,24,54,29,66
"528","EOLA1-DT",23,45,112,45,51,32,29,49
"529","CD300LD",0,0,0,0,0,0,0,0
"530","DBIL5P",3,8,18,5,11,10,5,18
"531","LOC100131472",0,0,0,0,0,0,0,0
"532","LOC100131496",9,22,21,14,23,28,12,34
"533","LOC100131532",0,0,0,0,0,0,0,0
"534","ZNF705EP",0,2,5,2,11,5,5,5
"535","LINC00887",18,36,24,11,47,22,16,25
"536","FKSG29",0,5,4,2,3,3,0,3
"537","CCDC18-AS1",128,127,302,127,247,145,95,201
"538","DPP4-DT",3,14,11,4,7,9,0,9
"539","PRR23D1",0,1,1,1,0,0,0,0
"540","LOC100131626",100,216,234,162,212,210,60,175
"541","LOC100131635",0,0,2,0,2,0,0,0
"542","ZNF236-DT",4,20,21,13,25,18,13,39
"543","MZF1-AS1",237,475,800,421,411,373,96,362
"544","FAM83A-AS1",172,374,333,276,263,330,82,333
"545","USP30-AS1",2,3,15,2,5,7,3,9
"546","ARMCX4",0,0,0,1,0,2,0,0
"547","PET100",405,883,1155,787,1011,878,396,1368
"548","AHI1-DT",1,1,0,2,2,0,0,0
"549","UBE2DNL",0,0,0,0,0,0,0,0
"550","CADM3-AS1",33,6,78,6,30,7,22,34
"551","ZNF717",0,0,0,0,2,0,0,0
"552","INSYN2B",36,118,74,67,103,152,25,107
"553","KRTAP25-1",0,0,0,0,0,0,0,0
"554","LOC100131943",0,0,0,0,0,0,0,0
"555","ZNF705G",0,0,0,0,0,0,0,0
"556","FAM27E3",41,98,125,71,102,91,25,113
"557","RRN3P3",168,395,454,308,286,319,102,409
"558","LOC100132004",0,0,0,0,0,0,0,0
"559","TEX13D",0,0,0,0,0,0,0,0
"560","PDE4DIPP6",11,20,68,32,35,33,8,39
"561","LOC100132062",194,353,703,336,405,375,147,434
"562","FOXO6",4,3,1,2,6,3,7,2
"563","LOC100132077",4,3,10,6,7,9,9,16
"564","LOC100132078",0,0,0,0,0,0,0,0
"565","HERC2P7",23,35,75,40,63,37,20,46
"566","FAM66E",4,7,4,3,3,3,1,6
"567","C2CD4D-AS1",2,2,9,5,10,5,2,5
"568","ACTA2-AS1",39,114,93,77,53,51,23,59
"569","FAM240A",0,0,0,0,0,0,0,0
"570","LINC01783",0,0,0,0,0,0,1,4
"571","LOC100132154",2,8,9,9,9,6,6,10
"572","CALML3-AS1",4,4,8,4,11,7,0,12
"573","PHKA2-AS1",80,146,201,122,183,165,64,182
"574","WASIR2",2,0,6,2,2,8,5,7
"575","LINC01987",0,0,0,0,0,0,0,0
"576","GOLGA6L25",0,0,0,0,1,0,0,0
"577","EHBP1-AS1",142,289,308,189,299,251,101,259
"578","LINC00543",0,0,0,0,0,0,0,1
"579","NPIPB5",1861,3307,8960,4081,4456,3802,1629,4528
"580","LOC100132249",34,77,109,62,94,79,37,97
"581","NDUFA6-DT",19,30,61,28,48,29,13,53
"582","LOC100132287",370,754,1427,737,837,768,282,898
"583","TEKT4P2",27,46,89,48,57,61,19,62
"584","FAM236B",0,0,0,0,0,0,0,0
"585","CLUHP3",314,490,990,518,747,599,255,726
"586","FRG1HP",131,218,380,183,304,231,95,267
"587","LINC01512",0,0,0,0,0,0,0,0
"588","LOC100132356",38,57,92,56,98,67,43,104
"589","KRTAP4-9",0,0,0,0,0,0,0,0
"590","ZNF705B",0,0,0,0,0,0,0,0
"591","GAGE12D",0,0,0,0,0,0,0,0
"592","FAM157B",136,265,393,214,273,245,79,290
"593","NBPF10",1275,2270,4404,2273,2384,2228,930,2561
"594","FCGR1CP",3,1,2,0,1,2,0,2
"595","CLDN24",0,3,3,2,2,4,0,3
"596","FAM99B",0,0,0,0,0,0,0,0
"597","KRTAP4-7",0,0,0,0,0,0,0,0
"598","LINC01415",0,0,0,0,0,0,0,0
"599","FGD5P1",0,0,0,0,0,1,0,0
"600","TAT-AS1",0,2,1,0,1,0,0,1
"601","GXYLT1P3",2,0,2,2,1,4,1,1
"602","GOLGA8F",0,1,2,0,0,0,0,0
"603","PGAM1P5",3,7,17,9,5,8,6,6
"604","XGY2",0,0,0,0,0,0,0,0
"605","LINC02312",0,0,0,0,0,0,0,0
"606","ZRANB2-AS1",247,391,614,289,541,457,163,444
"607","BSN-DT",0,1,1,0,1,0,0,1
"608","LOC100132686",1,4,3,0,1,1,0,2
"609","PAXIP1-AS2",139,262,404,271,369,353,154,392
"610","CYP4F30P",0,0,0,0,0,0,0,0
"611","DCAF13P3",3,8,4,2,8,3,0,4
"612","FILNC1",0,0,0,0,0,0,0,0
"613","LOC100132741",0,0,0,0,0,0,0,0
"614","KDM4A-AS1",76,157,326,172,180,161,87,201
"615","LOC100132781",1,2,3,0,4,2,0,2
"616","SYBU-AS1",1,5,4,3,6,5,2,5
"617","IPO5P1",70,164,276,167,198,194,77,284
"618","TNIP2P1",0,0,1,0,0,0,0,0
"619","PMS2P9",69,122,178,110,129,133,55,172
"620","MSC-AS1",4,3,6,1,10,2,3,3
"621","DPH3P1",42,94,138,85,108,98,41,96
"622","SHISAL2B",5,3,8,2,5,3,2,6
"623","FAM66D",6,10,9,8,10,5,4,8
"624","FAM25BP",2,7,12,8,3,5,2,5
"625","FAM197Y9",0,0,0,0,0,0,0,0
"626","FAM27C",35,91,94,78,122,118,42,101
"627","SMIM9",0,0,0,0,0,0,0,0
"628","FAM223A",0,4,6,5,2,3,2,2
"629","GOLGA8DP",0,0,2,0,0,1,0,1
"630","LINC00856",0,0,0,0,0,0,0,0
"631","CXorf49B",26,15,65,14,79,41,94,169
"632","RASA4DP",6,8,21,7,22,22,7,20
"633","FAM95B1",7,7,26,19,14,16,5,25
"634","GUSBP19",0,0,2,0,0,1,0,2
"635","CXorf51B",0,0,0,0,0,0,0,0
"636","LOC100133077",0,1,2,0,0,0,1,0
"637","LINC03009",96,206,347,200,198,207,71,258
"638","FAM25G",3,9,15,8,7,10,5,8
"639","FAM27B",55,138,146,116,162,186,63,190
"640","LINC01203",0,0,2,0,0,0,0,0
"641","LINC01001",193,396,726,359,439,404,157,475
"642","FAM66A",5,4,4,3,6,3,1,5
"643","HSDL2-AS1",25,51,79,47,72,52,32,62
"644","LINC00240",9,8,33,15,26,18,11,30
"645","GOLGA6L3",17,45,74,48,52,38,12,50
"646","SBF1P1",0,0,1,1,1,0,1,0
"647","PRR23D2",0,2,1,1,1,0,0,0
"648","DEFB130B",0,0,0,0,0,0,0,0
"649","CBR1-AS1",79,208,246,148,304,297,98,314
"650","RSU1P2",0,0,0,0,0,0,0,0
"651","HOXA-AS3",4,6,17,9,9,10,4,17
"652","XNDC1N",9,35,46,31,50,41,24,53
"653","PRO1804",0,0,3,0,0,0,0,0
"654",NA,260,518,1025,491,607,567,219,660
"655","LINC02171",0,0,0,0,0,0,0,0
"656","MRPL23-AS1",0,0,0,0,0,0,0,0
"657","LINC01134",5,19,34,18,6,15,6,16
"658","LY6E-DT",5,9,16,11,29,11,10,29
"659","LOC100133920",1,0,0,1,0,0,0,0
"660","CD24",6106,9833,54364,27620,10215,6853,14749,31237
"661","UXT-AS1",65,144,170,98,147,134,54,158
"662","LINC01816",1,1,1,1,3,0,0,3
"663","MAP3K14-AS1",40,76,155,75,81,76,42,124
"664","UBOX5-AS1",20,51,48,23,40,55,19,52
"665","LOC100134040",0,0,0,0,0,0,0,0
"666","KDM7A-DT",25,49,38,39,51,64,19,66
"667","LINC01119",2,6,12,8,10,6,11,14
"668","LOC100134317",5,13,38,17,25,18,6,15
"669","LOC100134368",6,4,7,3,10,4,3,7
"670","LOC100134391",0,0,0,0,0,0,0,0
"671","KCNJ18",0,1,1,0,0,0,1,0
"672","NDUFB2-AS1",198,512,579,371,482,511,186,656
"673","LOC100134868",27,58,155,95,89,85,43,137
"674","UBE2Q2P2",67,87,155,76,142,98,40,90
"675","TEN1",79,183,244,173,183,171,84,235
"676","UPK3BL1",94,222,409,207,249,264,85,294
"677","JMJD7",98,154,242,118,236,196,82,230
"678","PLA2G4B",81,140,254,109,233,179,84,220
"679","HDAC5",80,192,210,119,283,187,108,266
"680","C17orf99",1,0,1,1,0,0,0,1
"681","CTAGE8",349,722,1111,609,699,622,265,745
"682","LOC100144595",0,0,0,0,0,0,0,0
"683","LINC00029",0,0,0,0,0,0,0,0
"684","LINC01056",0,0,0,0,0,0,0,0
"685","EPHA5-AS1",2,0,2,0,0,0,1,0
"686","CHKB-DT",12,16,35,19,34,21,7,26
"687","LINC00930",0,0,0,0,0,0,0,0
"688","KLLN",9,21,43,25,26,31,14,28
"689","RNU7-1",6,5,16,5,5,5,5,8
"690","TMCO1-AS1",6,14,10,8,15,14,4,22
"691","PDCD6IP",3481,7028,10243,6242,7648,7296,3228,8827
"692","KRTAP20-4",0,0,0,0,0,0,0,0
"693","RNU4ATAC",0,5,0,0,3,4,0,3
"694","RNU6ATAC",1,0,3,2,1,0,1,3
"695","SCARNA9L",4,17,34,25,37,30,5,24
"696","PDCD6",785,1647,2171,1317,1630,1524,715,1788
"697","RNA5S1",0,0,0,0,0,0,0,0
"698","TEX36-AS1",0,0,0,0,0,0,0,0
"699","RNA5S2",0,0,0,0,0,0,0,0
"700","RNA5S3",0,0,0,0,0,0,0,0
"701","RNA5S4",0,0,0,0,0,0,0,0
"702","RNA5S5",0,0,0,0,0,0,0,0
"703","RNA5S6",0,0,0,0,0,0,0,0
"704","RNA5S7",0,0,0,0,0,0,0,0
"705","RNA5S8",0,0,0,0,0,0,0,0
"706","RNA5S9",0,0,0,0,0,0,0,0
"707","RNA5S10",0,0,0,0,0,0,0,0
"708","RNA5S11",0,0,0,0,0,0,0,0
"709","RNA5S12",0,0,0,0,0,0,0,0
"710","RNA5S13",0,0,0,0,0,0,0,0
"711","RNA5S14",0,0,0,0,0,0,0,0
"712","RNA5S15",0,1,0,0,0,0,0,0
"713","RNA5S16",0,1,0,0,0,0,0,0
"714","RNA5S17",0,0,0,0,0,0,0,0
"715","PATE3",0,0,0,0,0,0,0,0
"716","PEG3-AS1",0,0,0,0,0,0,0,0
"717","SNAR-A3",0,0,0,0,0,0,0,0
"718","SNAR-A5",0,0,0,0,0,0,0,0
"719","SNAR-A7",0,0,0,0,0,0,0,0
"720","SNAR-A11",0,0,0,0,0,0,0,0
"721","SNAR-A9",0,0,0,0,0,0,0,0
"722","SNAR-A4",0,0,0,0,0,0,0,0
"723","SNAR-A6",0,0,0,0,0,0,0,0
"724","SNAR-A8",0,0,0,0,0,0,0,0
"725","SNAR-A13",0,0,0,0,0,0,0,0
"726","DBIL5P2",0,0,0,0,0,0,0,1
"727","BCL2L10",4,0,1,0,1,1,0,2
"728","SNAR-A10",0,0,0,0,0,0,0,0
"729","SNAR-B2",0,0,0,1,0,0,0,0
"730","SNAR-C2",0,0,0,0,0,0,0,0
"731","SNAR-C4",0,0,0,0,0,0,0,0
"732","SNAR-E",0,0,0,0,0,0,0,0
"733","SNAR-H",0,0,0,0,0,0,0,0
"734","SNAR-I",0,0,0,0,0,0,0,0
"735","SNAR-C5",0,0,0,0,0,0,0,0
"736","SNAR-B1",0,0,0,2,0,0,0,0
"737","SNAR-C1",0,0,0,0,0,0,0,0
"738","SNAR-C3",0,0,0,0,0,0,0,0
"739","SNAR-D",0,0,0,0,0,0,0,0
"740","SNAR-G2",0,0,0,0,0,0,0,0
"741","SRRM5",69,188,264,185,174,183,74,248
"742","ERICH4",0,1,0,0,0,0,0,0
"743","EPOP",252,637,776,547,692,712,261,819
"744","TRIM59-IFT80",284,443,723,364,833,686,325,701
"745","BCL2L11",273,508,749,429,1161,975,427,1010
"746","MIR1224",0,1,1,0,0,0,0,1
"747","MIR1225",1,2,6,3,1,2,1,4
"748","TOMM6",1058,2249,2948,1918,2850,2525,1278,3030
"749","HECTD2-AS1",0,2,0,0,0,0,0,0
"750","LINC00426",0,0,0,0,0,0,0,0
"751","LINC00092",0,0,0,0,0,0,0,0
"752","DNMBP-AS1",39,108,127,101,111,94,37,125
"753","TRG-GCC2-4",1,0,3,0,1,0,0,1
"754","TRH-GTG1-7",0,0,0,0,0,0,0,0
"755","TRH-GTG1-5",0,0,0,0,0,0,0,0
"756","TRH-GTG1-8",1,2,1,4,1,2,1,7
"757","TRV-AAC1-2",0,0,0,0,0,0,0,0
"758","TRH-GTG1-1",0,0,0,1,0,0,0,2
"759","TRV-AAC2-1",0,0,0,0,0,0,0,0
"760","TRV-TAC1-1",0,0,1,2,1,0,0,4
"761","TRK-CTT6-1",1,3,8,1,9,7,0,5
"762","TRG-TCC4-1",0,0,0,0,1,0,0,1
"763","TRQ-CTG7-1",0,0,0,0,0,0,0,0
"764","TRY-GTA5-5",0,0,0,0,0,0,0,0
"765","TRS-GCT2-1",0,0,0,0,0,0,0,0
"766","TRL-CAA6-1",0,0,0,0,0,0,0,0
"767","TRL-AAG1-3",0,0,0,0,0,0,0,0
"768","TRN-GTT2-1",0,0,0,0,0,0,0,0
"769","TRT-AGT1-3",0,0,0,0,0,0,0,0
"770","TRC-GCA11-1",0,0,0,0,0,0,0,0
"771","TRL-CAG1-2",0,0,0,0,0,0,0,0
"772","TRG-TCC2-6",0,0,0,0,0,0,0,0
"773","TRR-TCT5-1",0,0,0,0,0,0,0,0
"774","TRK-CTT1-2",0,0,0,0,0,0,0,1
"775","TRV-AAC5-1",0,1,0,0,0,0,0,0
"776","TRX-CAT1-1",0,0,0,0,0,0,0,0
"777","TRE-CTC1-5",0,1,2,2,0,3,1,4
"778","TRL-CAG1-6",0,0,0,0,0,0,0,0
"779","TRP-AGG2-1",0,0,1,0,0,0,1,0
"780","TRP-AGG1-1",2,0,0,0,1,0,1,2
"781","TRA-CGC3-1",0,0,0,0,0,0,0,0
"782","TRY-GTA2-1",1,0,0,0,0,0,0,0
"783","TRE-CTC1-6",0,0,0,0,0,0,0,0
"784","TRR-TCG6-1",0,1,0,0,1,2,0,0
"785","TRI-TAT2-2",0,3,8,3,5,1,3,8
"786","TRC-GCA22-1",3,18,23,13,10,16,8,11
"787","TRE-TTC2-1",0,0,0,0,0,0,0,0
"788","TRL-TAG3-1",0,0,0,0,0,1,0,0
"789","TRA-CGC4-1",0,0,0,0,0,0,0,0
"790","TRR-TCG5-1",0,0,0,0,0,0,0,0
"791","TRT-CGT1-1",0,0,0,0,0,0,0,0
"792","TRN-GTT2-4",0,0,0,0,0,0,0,0
"793","TRS-CGA1-1",0,0,1,0,0,0,0,0
"794","TRL-CAA3-1",0,0,1,0,1,1,1,2
"795","TRG-TCC2-5",0,0,0,0,0,0,0,0
"796","TRX-CAT1-4",0,0,0,0,0,0,0,0
"797","TRS-CGA2-1",0,0,0,0,0,0,0,0
"798","TRG-CCC5-1",0,0,0,0,0,0,0,0
"799","TRA-AGC4-1",0,0,0,0,0,0,0,0
"800","TRW-CCA3-2",0,0,0,0,0,0,0,0
"801","TRC-GCA18-1",0,0,0,0,0,0,0,0
"802","TRI-GAT1-2",0,0,0,0,0,0,1,1
"803","TRC-GCA2-2",0,0,0,0,0,0,0,0
"804","TRK-TTT4-1",0,0,0,0,0,0,0,0
"805","TRQ-CTG4-1",0,1,1,0,0,1,0,0
"806","TRN-GTT8-1",0,0,0,0,0,0,0,0
"807","TRK-CTT4-1",0,2,1,1,0,1,0,1
"808","TRE-TTC2-2",0,0,0,0,0,0,0,0
"809","TRG-TCC2-1",0,0,0,0,0,0,0,0
"810","TRH-GTG1-9",0,1,0,0,0,0,0,0
"811","TRA-TGC5-1",0,0,0,0,0,0,0,0
"812","TRL-TAA4-1",0,0,1,1,0,0,1,1
"813","TRS-AGA4-1",0,0,0,0,0,0,0,0
"814","TRI-AAT2-1",0,0,1,0,0,0,0,0
"815","TRP-AGG2-4",0,1,0,1,0,0,0,0
"816","TRQ-TTG3-3",0,0,0,0,0,0,0,0
"817","TRC-GCA12-1",0,0,0,0,0,0,0,0
"818","TRS-AGA2-2",0,0,0,0,0,1,0,1
"819","TRR-CCT1-1",0,0,0,0,0,0,0,0
"820","TRA-TGC6-1",0,0,0,0,1,0,0,0
"821","TRN-GTT2-3",0,0,0,0,0,0,0,0
"822","TRR-CCG1-2",0,0,0,0,0,0,0,0
"823","TRM-CAT7-1",0,0,0,0,0,0,0,0
"824","TRT-CGT2-1",0,0,0,0,0,0,0,0
"825","TRP-TGG3-2",0,0,0,0,0,0,0,0
"826","TRL-CAG2-2",0,0,0,0,0,0,0,0
"827","TRC-GCA4-1",0,0,0,0,0,1,0,0
"828","TRE-CTC1-2",0,1,1,1,1,2,1,1
"829","TRA-AGC7-1",0,0,0,0,0,0,0,0
"830","TRA-AGC2-1",0,0,0,0,0,0,0,0
"831","TRX-CAT1-3",0,0,0,0,0,0,0,0
"832","TRI-AAT8-1",0,0,0,1,0,0,2,0
"833","TRC-GCA3-1",0,0,0,0,0,0,0,0
"834","TRK-TTT8-1",0,0,0,0,0,0,0,0
"835","TRR-ACG2-3",0,0,0,0,0,0,0,0
"836","TRV-CAC7-1",0,0,0,0,0,0,0,0
"837","TRY-GTA5-2",0,0,0,0,0,0,0,0
"838","TRR-ACG2-1",0,0,0,0,2,0,0,1
"839","TRC-GCA2-3",0,0,0,0,0,0,0,0
"840","TRK-CTT1-1",0,0,0,0,0,0,0,0
"841","TRR-TCT3-1",0,0,0,0,1,0,0,0
"842","TRK-CTT2-4",0,1,0,1,1,0,0,1
"843","TRM-CAT3-2",0,0,0,0,0,0,0,0
"844","TRW-CCA3-3",0,0,0,0,0,0,0,0
"845","TRA-TGC2-1",0,0,0,0,0,0,0,0
"846","TRR-TCT3-2",0,1,0,0,1,2,0,0
"847","TRL-AAG4-1",0,0,0,0,0,0,0,0
"848","TRK-CTT3-1",3,6,6,4,10,3,3,16
"849","TRD-GTC2-5",0,0,0,0,0,0,0,0
"850","TRQ-CTG1-3",0,0,0,0,0,0,0,0
"851","TRK-TTT3-1",4,5,7,3,3,8,2,8
"852","TRW-CCA1-1",1,4,2,2,2,3,1,2
"853","TRP-CGG1-3",0,0,0,0,0,0,0,0
"854","TRK-TTT1-1",0,0,0,0,0,0,0,0
"855","TRN-GTT1-1",0,0,0,0,0,0,0,0
"856","TRN-GTT2-8",0,0,0,1,0,0,0,0
"857","TRL-CAG2-1",0,1,0,0,1,0,0,1
"858","TRI-TAT2-3",0,0,1,0,0,0,0,0
"859","TRI-GAT1-1",0,1,0,0,0,0,1,0
"860","TRR-TCT1-1",3,1,1,0,3,4,1,3
"861","TRD-GTC2-4",0,0,0,0,0,0,0,0
"862","TRM-CAT2-1",0,0,1,0,0,0,0,0
"863","TRP-AGG2-7",0,0,0,1,1,1,2,1
"864","TRF-GAA1-1",0,0,0,0,0,0,0,0
"865","TRQ-TTG2-1",0,1,0,1,0,0,0,1
"866","TRL-CAG1-5",0,0,1,0,0,0,0,0
"867","TRQ-CTG3-2",0,0,0,0,0,0,0,0
"868","TRG-TCC2-3",0,0,0,0,0,0,0,0
"869","TRV-CAC8-1",0,0,5,2,1,1,1,3
"870","TRT-AGT6-1",0,0,0,0,0,0,0,0
"871","TRC-GCA1-1",0,0,0,0,0,0,0,0
"872","TRC-GCA16-1",4,12,18,16,7,16,8,11
"873","TRA-TGC1-1",0,0,0,0,0,0,0,0
"874","TRL-TAG2-1",0,0,0,0,0,0,0,2
"875","TRS-CGA4-1",0,0,0,0,0,0,0,1
"876","TRI-AAT5-1",0,0,0,0,0,0,0,0
"877","TRC-GCA5-1",0,0,0,0,0,0,0,0
"878","TRS-GCT1-1",0,0,0,0,0,0,0,0
"879","TRD-GTC2-6",0,1,1,1,1,0,0,3
"880","TRS-GCT5-1",0,0,0,0,0,0,0,0
"881","TRG-GCC1-4",0,0,1,0,0,0,0,0
"882","TRV-AAC4-1",0,0,0,0,0,0,0,0
"883","TRY-GTA3-1",1,1,2,0,0,0,0,1
"884","TRG-GCC2-5",0,0,0,0,0,0,1,0
"885","TRL-TAA2-1",0,0,0,0,0,0,0,0
"886","TRR-TCT4-1",0,0,0,0,0,0,0,0
"887","TRR-ACG2-2",0,0,0,0,0,0,0,0
"888","TRR-CCT3-1",0,0,0,0,0,2,0,1
"889","TRL-AAG3-1",2,2,1,2,2,1,0,2
"890","TRF-GAA3-1",0,0,0,0,0,0,0,0
"891","TRW-CCA4-1",0,0,0,0,0,1,0,0
"892","TRP-CGG2-1",0,0,0,0,0,0,0,0
"893","TRR-CCG1-3",0,0,0,0,0,0,0,0
"894","TRH-GTG1-4",0,0,0,0,0,0,0,0
"895","TRN-GTT2-5",0,0,0,0,0,0,0,0
"896","TRC-GCA19-1",0,6,8,1,1,10,5,4
"897","TRV-AAC6-1",0,0,0,0,0,0,0,0
"898","TRC-GCA6-1",0,0,0,0,0,0,0,0
"899","TRR-CCT2-1",0,0,0,0,0,0,0,0
"900","TRK-TTT6-1",0,0,0,0,0,0,0,0
"901","TRN-GTT13-1",0,0,0,0,0,0,0,0
"902","TRS-AGA2-6",2,1,3,1,2,4,1,4
"903","TRQ-TTG3-2",0,0,0,0,0,0,0,0
"904","TRT-AGT1-1",0,0,0,0,0,0,0,0
"905","TRG-TCC2-4",0,0,0,0,0,0,0,0
"906","TRQ-CTG1-2",0,0,0,0,0,0,0,0
"907","TRW-CCA5-1",0,0,0,0,0,0,0,0
"908","TRV-TAC1-2",0,0,1,0,0,0,0,0
"909","TRN-GTT9-2",0,0,0,0,0,0,0,0
"910","TRC-GCA23-1",0,0,0,0,0,0,0,0
"911","TRN-GTT2-6",0,1,0,1,0,1,1,2
"912","TRV-CAC9-1",0,0,0,0,0,0,0,0
"913","TRC-GCA2-1",0,0,0,0,0,0,0,1
"914","TRK-CTT2-1",0,0,0,0,0,0,0,0
"915","TRL-CAA4-1",1,0,0,0,0,0,0,0
"916","TRD-GTC3-1",0,0,0,0,0,0,0,0
"917","TRM-CAT1-1",0,0,0,0,0,0,0,0
"918","TRL-AAG2-2",0,0,0,0,0,1,0,0
"919","TRW-CCA2-1",0,0,0,0,0,0,0,0
"920","TRS-CGA3-1",0,0,1,0,0,2,0,1
"921","TRG-TCC3-1",0,0,0,0,0,0,0,0
"922","TRD-GTC1-1",0,0,0,0,0,0,0,0
"923","TRG-GCC2-2",0,0,0,0,0,0,0,0
"924","TRK-CTT5-1",0,0,0,0,1,0,0,0
"925","TRP-CGG1-1",0,0,0,0,1,0,0,0
"926","TRI-AAT3-1",0,0,0,0,0,0,0,0
"927","TRQ-CTG6-1",0,0,0,0,0,0,0,0
"928","TRM-CAT3-1",0,1,0,1,0,0,0,0
"929","TRS-GCT6-1",0,0,0,0,0,0,0,0
"930","TRY-GTA6-1",0,0,0,0,0,0,0,0
"931","TRG-GCC5-1",0,0,0,0,2,0,0,1
"932","TRP-CGG1-2",0,0,0,0,0,0,0,0
"933","TRT-AGT1-2",4,2,2,1,2,1,1,3
"934","TRP-AGG2-2",0,0,0,0,0,0,0,0
"935","TRP-TGG2-1",0,0,0,1,0,0,0,0
"936","TRS-GCT4-1",0,0,0,0,0,0,0,0
"937","TRM-CAT6-1",0,1,2,0,2,1,1,1
"938","TRV-CAC1-6",0,0,0,0,0,0,0,2
"939","TRV-CAC1-7",0,0,0,0,0,0,0,0
"940","TRS-GCT4-2",0,0,0,0,0,0,0,0
"941","TRG-GCC1-3",0,0,0,0,0,0,0,0
"942","TRG-CCC2-1",0,0,0,0,0,0,0,0
"943","TRA-TGC3-2",0,0,0,0,0,0,0,0
"944","TRK-TTT3-3",0,0,0,0,0,0,0,0
"945","TRD-GTC2-2",0,0,0,0,0,0,0,0
"946","TRL-CAA1-2",0,0,0,0,0,0,0,0
"947","TRK-TTT5-1",0,0,0,1,0,1,0,2
"948","TRD-GTC2-8",1,0,0,0,0,0,0,1
"949","TRL-TAA3-1",0,0,0,0,0,1,0,0
"950","TRR-ACG1-3",0,1,1,1,2,0,0,0
"951","TRT-CGT4-1",0,0,0,0,0,0,1,0
"952","TRS-AGA2-4",0,0,0,0,0,0,0,0
"953","TRS-AGA2-5",4,2,3,2,4,4,0,2
"954","TRI-AAT1-1",0,0,0,0,0,0,0,0
"955","TRC-GCA9-1",0,0,0,0,0,0,0,0
"956","TRF-GAA1-5",0,0,0,0,0,0,0,0
"957","TRG-GCC1-2",0,0,1,0,0,0,0,0
"958","TRY-ATA1-1",1,2,6,3,1,1,1,2
"959","TRF-GAA1-2",0,0,0,0,0,0,0,0
"960","TRX-CAT1-8",0,0,0,1,0,0,0,0
"961","TRN-GTT11-2",2,3,3,3,3,2,1,2
"962","TRE-CTC1-4",0,1,0,1,0,2,0,1
"963","TRG-TCC2-2",0,0,0,0,0,1,0,0
"964","TRQ-CTG4-2",0,0,0,0,0,0,0,0
"965","TRT-TGT5-1",0,0,0,0,0,0,0,0
"966","TRR-TCG1-1",0,0,0,0,1,0,0,0
"967","TRI-TAT2-1",0,0,0,0,1,0,0,0
"968","TRC-GCA15-1",0,0,1,0,0,0,0,0
"969","TRQ-CTG2-1",0,0,0,0,0,0,1,0
"970","TRE-CTC1-7",0,0,0,0,0,0,0,0
"971","TRR-CCT5-1",0,1,2,1,1,1,0,1
"972","TRY-GTA1-1",0,0,0,0,0,0,0,0
"973","TRL-AAG1-2",0,0,0,0,0,0,0,0
"974","TRG-GCC4-1",0,0,0,0,0,0,0,0
"975","TRI-AAT5-4",0,0,0,0,0,0,0,0
"976","TRP-AGG2-3",0,0,0,0,0,0,0,0
"977","TRG-CCC3-1",0,0,0,0,0,0,0,0
"978","TRS-TGA1-1",0,0,0,0,0,0,0,0
"979","TRA-TGC3-1",1,2,2,1,1,1,1,1
"980","TRP-TGG3-5",0,0,0,0,0,0,0,0
"981","TRK-CTT2-5",0,0,0,0,0,0,0,0
"982","TRV-TAC2-1",0,0,0,0,1,0,0,1
"983","TRG-GCC1-5",2,0,1,0,0,0,1,2
"984","TRS-GCT3-1",0,2,3,0,1,2,0,1
"985","TRP-TGG1-1",0,0,0,0,0,0,0,0
"986","TRQ-CTG1-1",0,0,0,0,0,0,0,0
"987","TRL-CAG1-7",0,0,0,0,0,0,0,1
"988","TRC-GCA17-1",0,0,1,0,0,0,0,0
"989","TRD-GTC2-3",0,0,0,0,0,0,0,0
"990","TRL-AAG2-4",0,0,0,0,0,0,0,0
"991","TRD-GTC2-7",0,0,0,0,0,0,0,0
"992","TRK-TTT2-1",0,0,0,0,0,0,0,0
"993","TRA-AGC2-2",0,0,0,0,0,0,0,0
"994","TRP-AGG2-8",0,0,0,0,0,0,0,0
"995","TRX-CAT1-6",0,0,1,0,1,0,0,1
"996","TRG-CCC1-2",0,0,0,0,0,0,0,0
"997","TRA-AGC3-1",0,0,3,0,0,1,1,0
"998","TRT-CGT5-1",0,0,0,0,0,0,0,0
"999","TRL-CAA2-1",0,0,0,0,0,0,0,0
"1000","TRM-CAT5-1",0,0,1,0,0,0,1,0
"1001","TRC-GCA10-1",0,0,0,0,0,0,0,0
"1002","TRF-GAA1-6",0,0,1,0,1,1,1,1
"1003","TRH-GTG1-3",0,0,0,0,0,0,0,0
"1004","TRA-CGC1-1",0,0,0,0,0,0,0,0
"1005","TRI-AAT5-3",1,0,0,1,3,2,0,2
"1006","TRL-TAA1-1",0,0,0,0,0,0,0,1
"1007","TRG-GCC2-3",0,0,0,0,0,0,0,0
"1008","TRX-CAT1-7",0,0,0,0,0,0,0,0
"1009","TRL-CAG1-3",0,0,0,0,0,0,0,0
"1010","TRQ-CTG1-4",0,1,0,0,0,0,0,0
