"","SYMBOL","GSM2211605","GSM2211606","GSM2211607","GSM2211608","GSM2211609","GSM2211610","GSM2211611","GSM2211612","GSM2211613","GSM2211614"
"21977","FNTB",689,676,638,457,467,441,762,675,527,604
"21978","NOMO1",2418,2330,2270,2781,3077,2979,2540,2367,2401,3150
"21979","ITGB3BP",473,537,535,697,778,658,662,793,715,957
"21980","TMED3",2798,2639,2587,3155,3315,3570,2455,2171,2581,3189
"21981","TDRD7",373,430,367,391,457,426,323,369,325,398
"21982","GRIP1",210,219,214,185,202,224,205,188,169,201
"21983","SLC7A8",76,77,55,68,42,55,108,97,70,63
"21984","RYBP",1693,1730,1604,1573,1710,1615,2169,2442,1840,2482
"21985","TPSD1",1,0,0,1,0,0,2,0,2,0
"21986","AP4E1",617,618,571,735,823,693,641,677,476,613
"21987","GPR161",824,779,658,560,547,596,768,699,673,971
"21988","RHOQ",2931,3073,2914,3479,3793,3407,4727,5336,3724,5107
"21989","LINC01565",0,0,0,0,0,1,0,0,0,0
"21990","TARDBP",5143,5326,4930,4593,5048,4952,6269,6634,5289,6924
"21991","CELA3B",0,0,0,1,0,1,0,0,0,0
"21992","TRS-AGA2-3",1,0,0,0,0,0,0,0,0,0
"21993","HARS2",634,678,664,747,788,844,641,630,668,842
"21994","ATP1B4",0,0,0,0,0,0,2,0,0,1
"21995","OTP",2,0,1,18,21,18,1,0,0,2
"21996","SLC35A3",540,576,522,602,647,593,745,826,536,791
"21997","SLC44A1",1678,1737,1556,992,1077,1025,1951,2079,1194,1504
"21998","SF3B3",6157,6071,5977,5535,6196,6401,5009,4909,5009,6247
"21999","SF3B1",5685,5892,5692,6447,7212,6857,8356,8839,8046,10390
"22000","ANGPTL2",371,319,314,209,211,217,209,192,119,156
"22001","ABCB10",663,615,524,578,570,551,661,749,536,748
"22002","ABCB9",635,602,493,1150,1102,1186,391,280,404,560
"22003","FOLH1",57,55,50,32,44,44,58,78,44,50
"22004","ABCA6",1,0,0,3,2,2,1,2,0,1
"22005","ABCA5",164,219,157,395,418,359,287,291,351,418
"22006","HEY1",201,172,178,270,340,343,268,263,473,660
"22007","ICMT",1984,2056,1892,1479,1781,1658,2503,2548,2308,2942
"22008","GCAT",215,238,197,330,361,361,223,177,298,417
"22009","CBX6",4622,4614,3860,4678,5122,5448,4819,4240,5676,7257
"22010","NPTXR",572,488,447,289,290,250,400,325,224,234
"22011","CBX5",4249,4552,3825,3258,3732,3235,5500,5690,3774,5124
"22012","PHF3",3012,3196,3080,3628,4049,3918,4711,5031,4224,5776
"22013","TRAM1",2922,3022,2679,3206,3506,2981,3498,4073,2837,3856
"22014","CAPN7",872,1005,882,1245,1354,1233,1291,1454,998,1384
"22015","ETHE1",467,386,349,355,374,422,373,302,328,404
"22016","QPRT",1601,1562,1394,1608,1724,1792,1005,902,1014,1226
"22017","BRD4",1794,1716,1551,2022,2057,2195,2106,1877,2602,3295
"22018","SEC11A",1985,2204,2031,2623,2931,2846,2186,2239,2449,3170
"22019","ISCU",1013,1002,977,1600,1686,1681,1107,1121,822,1224
"22020","FOLR1",31,47,42,43,38,30,62,63,48,54
"22021","SEC61G",1335,1607,1200,1119,1184,931,1433,1541,980,1201
"22022","PES1",3935,3645,3422,3536,3697,3829,3992,3356,4342,5287
"22023","TGDS",259,293,265,490,517,463,332,423,477,564
"22024","LEPROTL1",1288,1384,1233,1341,1367,1249,1340,1363,1121,1528
"22025","CES3",33,42,34,42,41,44,23,22,26,39
"22026","CBX7",980,969,876,925,1006,963,1190,999,956,1199
"22027","HEY2",0,0,0,0,0,0,1,0,0,0
"22028","TNFRSF13B",0,1,0,0,0,0,0,0,0,0
"22029","HAAO",16,14,9,19,14,15,18,14,8,13
"22030","MACF1",7895,8099,7745,8101,9011,9126,7916,7881,6474,8815
"22031","FOLR2",0,0,0,0,0,0,0,0,0,0
"22032","DAAM2",712,726,654,409,488,533,1236,1088,837,1011
"22033","ZFYVE26",2181,2024,2018,3366,3669,3866,2527,2254,3007,3807
"22034","RIMBP2",47,57,43,59,57,54,78,57,64,74
"22035","TMEM131",2225,2264,2165,3434,3714,3480,2524,2645,2408,3125
"22036","BICRAL",739,752,685,737,775,753,1194,1242,793,1115
"22037","LRRC8B",684,724,591,843,998,950,893,1025,1074,1445
"22038","TTC9",136,153,161,183,200,209,140,120,165,181
"22039","POFUT1",2838,2921,2696,1728,1875,1751,2999,2927,1978,2590
"22040","KCTD2",1208,1251,1127,1330,1357,1449,1125,996,1227,1537
"22041","NUP188",4272,4073,4027,3463,3520,3770,4605,4320,3980,4895
"22042","SUZ12",1792,1919,1743,1936,1984,1973,2484,2923,2565,3583
"22043","SCRIB",5255,4926,3898,4777,4714,5179,5203,4018,4487,5531
"22044","SPIDR",1047,1040,1029,1219,1318,1338,1269,1209,1362,1708
"22045","MORC3",344,363,371,572,603,583,593,682,670,805
"22046","SLC39A14",2425,2479,2288,2661,3120,2830,3073,3251,3190,4116
"22047","MTREX",2200,2370,2185,2386,2593,2562,3083,3321,2894,3859
"22048","R3HDM1",1530,1574,1515,1530,1628,1512,1980,2088,1711,2533
"22049","ANP32D",0,0,0,0,0,0,0,0,1,1
"22050","FOLR3",3,4,1,4,2,1,1,1,0,0
"22051","ANP32C",25,21,19,13,22,24,27,26,21,26
"22052","RPL13A",22291,21593,19495,24684,26862,27149,30018,25621,30119,39244
"22053","KAT6B",824,888,796,898,988,931,1812,1772,1540,1898
"22054","CABIN1",4065,3896,3491,4061,4088,4167,4420,3851,4525,5516
"22055","SRRM2",17001,16328,14790,18660,19204,18783,17085,15296,17201,23015
"22056","ARHGAP45",279,267,221,273,291,304,260,244,286,384
"22057","ACAP2",1300,1355,1201,1605,1699,1646,1703,1923,1628,2203
"22058","ZNF281",1475,1700,1450,1583,1739,1697,1799,2074,1758,2313
"22059","CLCF1",290,236,215,248,261,276,205,172,181,247
"22060","FOS",150,153,138,245,196,204,251,201,325,426
"22061","NNT",2371,2363,2267,2379,2621,2570,3849,3999,3339,4410
"22062","MMD",1113,1176,972,960,957,905,1588,1755,1277,1770
"22063","PRAME",14681,14494,13820,17075,17934,18812,18651,17433,20042,24944
"22064","PIK3R5",4,1,2,11,4,6,25,21,47,66
"22065","TNPO3",1511,1556,1520,1650,1884,1894,2140,2124,2233,2916
"22066","ADAT1",1100,1091,1072,1051,1086,1086,998,981,820,1038
"22067","OR52A1",0,0,0,0,0,0,0,0,0,0
"22068","SLC16A8",46,48,45,59,66,47,36,18,23,25
"22069","FOSB",16,15,9,48,59,59,24,20,51,80
"22070","TRS-TGA4-1",0,0,0,0,0,0,0,0,0,0
"22071","SEC14L2",379,372,341,457,530,543,384,311,452,610
"22072","MAPK8IP2",8,15,11,22,25,29,14,6,36,40
"22073","RBFOX2",5775,5752,5784,5255,5855,5724,7082,6641,5345,7145
"22074","SEZ6L",5,2,4,10,4,4,8,3,3,7
"22075","ATP6V0A2",364,334,337,360,378,361,364,369,432,546
"22076","SYNGR4",9,4,4,2,3,2,14,9,6,2
"22077","LILRA4",0,0,1,0,0,1,2,2,4,4
"22078","TTC33",565,616,538,598,598,593,823,947,562,786
"22079","DNPEP",1802,1728,1535,1352,1566,1635,1898,1746,1507,1826
"22080","FOSL2",4242,3934,3515,3663,3829,3849,3546,3438,2485,3273
"22081","PSD4",335,330,314,196,220,244,120,103,90,82
"22082","RASD2",358,345,294,103,144,101,519,473,264,351
"22083","CDK20",220,217,180,330,324,337,285,232,350,457
"22084","HYAL4",2,0,3,5,8,6,1,0,11,11
"22085","TSPAN12",90,92,79,123,119,131,74,83,95,129
"22086","TSPAN15",6,3,2,1,1,5,2,3,4,1
"22087","PIGN",541,560,540,600,637,596,737,790,638,805
"22088","SNAPIN",439,458,404,268,299,287,493,480,244,374
"22089","WBP2",2117,2018,1817,3450,3504,3717,1700,1413,2363,3028
"22090","WBP1",417,438,389,487,532,505,502,447,522,587
"22091","FPGS",1372,1286,1146,875,945,1062,1160,901,934,1111
"22092","GTPBP4",789,746,809,876,913,916,880,859,907,1244
"22093","CLDN14",8,7,10,10,10,8,4,6,4,3
"22094","CHST5",18,15,21,14,8,16,12,9,15,14
"22095","DDAH2",1268,1180,1000,954,958,1048,1486,1264,1153,1325
"22096","LPAR3",1,3,5,0,0,3,3,2,6,2
"22097","ZNF346",587,542,500,689,726,743,655,579,760,925
"22098","ARL2BP",1002,1116,962,947,992,903,661,663,371,502
"22099","PADI4",26,35,37,76,82,86,3,2,1,5
"22100","FPR1",7,3,1,0,2,6,2,4,3,7
"22101","PRG1",1,0,0,2,4,0,0,0,0,1
"22102","DDAH1",726,756,698,486,646,580,839,853,518,728
"22103","FPR2",1,0,0,1,0,1,1,0,1,2
"22104","CDC42EP4",2812,2754,2314,2040,2142,2282,2532,2134,2517,3044
"22105","CASP14",1,1,0,1,0,0,6,3,8,8
"22106","CCNDBP1",320,325,354,624,645,633,317,311,313,435
"22107","SMUG1",506,486,492,601,627,642,590,553,642,818
"22108","VSIG2",7,7,9,12,6,8,7,13,5,13
"22109","TMEM50A",959,1015,964,1155,1255,1228,1187,1242,1167,1518
"22110","RIGI",411,382,411,563,622,617,325,373,357,431
"22111","ELP5",674,693,656,695,721,806,848,661,876,1112
"22112","KLHDC2",882,859,802,978,1049,995,1056,1209,787,1072
"22113","CARHSP1",1682,1658,1493,1223,1286,1346,1946,1819,1983,2498
"22114","FPR3",0,0,0,0,0,1,3,0,1,0
"22115","PDSS1",383,414,362,218,240,226,549,610,313,435
"22116","FAM215A",0,0,0,0,0,1,0,0,0,0
"22117","LEMD3",712,736,672,688,718,668,872,886,706,962
"22118","HEBP2",1331,1464,1368,1532,1707,1705,1672,1717,1575,2092
"22119","ORC6",913,883,817,719,774,734,1346,1427,1474,1966
"22120","ORC3",644,775,669,825,935,849,1037,1092,1017,1323
"22121","OPN3",212,216,171,119,138,182,186,170,182,223
"22122","ACOT9",711,706,650,692,705,767,636,738,639,821
"22123","PATZ1",910,924,793,799,858,947,1261,1092,1163,1571
"22124","AMACR",140,125,119,143,139,144,112,124,110,108
"22125","CLEC5A",1,0,0,1,1,0,3,1,3,2
"22126","CORO1C",3419,3415,3406,2880,3276,3182,3678,3577,3343,4290
"22127","DAPK2",102,124,89,91,74,98,175,135,123,162
"22128","CD2AP",2099,2296,1959,2525,2807,2533,2891,3365,2699,3685
"22129","MKRN1",1045,1068,1071,1126,1129,1182,1418,1373,1182,1446
"22130","MKRN2",880,851,815,863,872,842,1029,1005,967,1321
"22131","PHLDA3",3067,2876,2403,4138,4021,4625,1006,770,608,794
"22132","ZMYND8",2773,2551,2626,3635,4025,4061,3030,2893,3717,4737
"22133","PPY2P",1,0,0,0,0,0,0,0,0,0
"22134","PYY2",17,15,19,24,20,17,14,12,8,17
"22135","SH3BP1",705,710,577,614,641,693,914,711,1022,1304
"22136","TSSK2",30,23,30,34,35,41,38,31,53,70
"22137","ZIM2",66,70,65,74,82,55,85,66,89,99
"22138","NTSR2",1,0,0,0,0,0,0,0,1,0
"22139","BACE1",401,424,323,372,356,326,494,471,352,391
"22140","RUSC1",1327,1298,1045,1156,1118,1187,1185,1040,1179,1459
"22141","CBLC",0,0,0,0,0,0,1,0,0,1
"22142","FAM89B",608,569,460,357,365,432,771,530,554,659
"22143","SPO11",0,0,0,0,0,1,1,0,0,0
"22144","PRND",1,1,3,0,0,0,3,11,2,0
"22145","BRD7P3",2,0,2,3,6,4,0,0,0,2
"22146","KCNE5",6,7,4,4,6,9,6,7,10,10
"22147","CA14",291,293,250,138,151,133,369,355,164,189
"22148","KPNA6",2349,2361,2097,2969,3361,3260,2622,2624,2858,3833
"22149","SSBP2",382,431,357,303,285,318,802,829,520,644
"22150","NUP62",2398,2317,1969,1737,1811,1847,3058,2543,2852,3751
"22151","RABGAP1",944,950,940,1023,1075,1020,1039,1022,710,973
"22152","DNAAF11",240,244,267,277,297,305,351,358,374,511
"22153","HSPBP1",902,857,707,690,604,689,885,718,700,849
"22154","LDOC1",642,565,559,501,519,496,557,459,398,493
"22155","SNHG1",1655,1679,1596,2111,2308,2234,2226,2278,3428,4570
"22156","LY96",54,59,54,78,86,79,44,50,51,53
"22157","EDC4",2553,2277,2154,2103,2187,2367,1607,1277,1603,1929
"22158","PPP1R15A",874,826,819,2919,3222,3426,1191,1123,3177,4164
"22159","PLD3",1754,1580,1384,1906,1959,2123,1615,1223,1633,2002
"22160","ARFIP2",1620,1552,1543,1636,1715,1696,1840,1638,1628,2170
"22161","SSBP3",1438,1408,1251,1151,1310,1260,2239,2000,1694,2259
"22162","POLA2",1228,1202,1095,823,868,870,1341,1244,1003,1252
"22163","TRIM29",169,153,148,76,71,69,263,219,75,85
"22164","PLXNB2",14011,12919,11475,17136,16707,17858,8329,6454,6434,7691
"22165","SLC7A11",2834,3046,2627,5685,6207,5664,5001,5745,5584,7859
"22166","LSM5",1530,1506,1547,1542,1792,1623,2110,2351,2115,2713
"22167","PLA2G15",686,691,612,779,759,846,441,341,550,634
"22168","ZKSCAN5",929,947,943,1191,1232,1199,867,872,892,1092
"22169","UBBP4",1357,1305,1195,1369,1501,1523,2542,2330,2880,3553
"22170","CEMIP2",1975,2057,1879,2351,2491,2642,1848,2029,1378,1753
"22171","TMEFF2",0,1,0,0,0,0,0,0,1,0
"22172","STX12",513,544,473,774,822,752,521,620,499,682
"22173","SMPX",17,11,12,24,45,25,15,12,9,13
"22174","SH3BP4",3562,3422,3170,2931,3063,3225,4171,3744,3712,4638
"22175","SGK3",103,121,111,133,168,131,99,135,104,144
"22176","RAB38",59,84,85,73,80,74,113,97,81,104
"22177","PRKD3",2370,2394,2214,1745,1929,1784,3327,3587,2345,3044
"22178","KCNE4",10,9,7,9,14,12,15,11,21,20
"22179","CADM1",1490,1540,1432,1124,1140,1126,1466,1525,957,1205
"22180","GSPT2",645,642,583,732,771,788,832,830,731,983
"22181","GABARAPL1",1385,1387,1335,3345,3793,3813,1952,1929,3341,4431
"22182","SHPK",322,304,283,317,317,349,381,359,404,598
"22183","TMEM245",2321,2383,2279,1707,1967,1773,2582,2711,1904,2581
"22184","FRRS1L",27,23,27,41,38,54,42,42,37,40
"22185","EID1",3325,3621,3115,2883,3070,2815,3205,3649,2398,3238
"22186","NPAP1",0,0,0,3,11,6,14,3,7,15
"22187","BHMT2",0,1,1,0,1,0,0,0,0,0
"22188","AIPL1",1,0,0,0,0,0,1,2,1,0
"22189","SDF2L1",990,928,871,944,988,780,865,651,837,913
"22190","PPIL2",1765,1712,1544,1614,1710,1833,2180,1918,1772,2369
"22191","PITPNB",3960,3968,4113,3724,4056,3749,5528,6058,4855,6315
"22192","PISD",986,926,855,1101,1281,1289,878,819,1072,1440
"22193","OSBP2",526,522,502,560,573,563,576,500,551,738
"22194","MAFF",409,378,322,946,963,1044,356,308,709,1027
"22195","IL17RA",809,820,739,993,1021,1005,745,556,745,871
"22196","GABARAPL3",1,1,1,2,1,0,1,0,3,0
"22197","FLRT3",26,21,26,38,36,19,57,40,41,62
"22198","FLRT2",1107,1086,984,1077,1192,1153,998,968,863,1125
"22199","FLRT1",73,83,78,83,91,100,109,104,199,224
"22200","FKBP8",3918,3515,3060,3265,3276,3548,4167,3180,3746,4406
"22201","BRD1",1125,1182,1009,1219,1221,1190,1583,1498,1775,2185
"22202","ARHGAP8",35,36,34,44,43,40,27,28,23,37
"22203","APOL2",731,751,678,909,902,922,722,657,694,799
"22204","AP1B1P1",0,0,1,1,0,0,0,1,4,1
"22205","ANKRD62P1-PARP4P3",5,3,3,1,1,3,4,4,3,3
"22206","POTEH",149,166,161,188,197,208,222,232,179,212
"22207","BCL2L13",1026,947,980,1506,1722,1790,1168,1176,1497,2069
"22208","MTCH1",9015,8535,7976,8055,8586,9214,11149,9704,10969,13566
"22209","MTCH2",3036,3056,3093,3154,3515,3382,4258,4184,3957,5140
"22210","ALK",46,29,35,85,77,95,47,44,60,65
"22211","ALOX12",147,158,155,121,165,145,170,150,146,186
"22212","FXN",411,431,439,426,509,452,472,473,471,627
"22213","ABCA4",42,27,36,32,28,26,31,22,19,26
"22214","ALOX5",318,324,279,565,497,473,147,143,116,140
"22215","ALOX5AP",28,31,26,29,24,20,44,53,22,34
"22216","KIF4A",2678,2698,2594,2181,2380,2221,3546,3621,3431,4642
"22217","IFIT5",276,316,260,343,382,345,476,542,448,625
"22218","EML2",227,224,170,332,362,369,199,167,218,310
"22219","FTSJ1",1954,2015,1750,1735,1782,1850,1977,1931,1740,2204
"22220","LAMP5",1,0,0,0,2,1,8,16,3,2
"22221","NAA80",175,155,152,135,141,133,112,113,92,119
"22222","TFIP11",2691,2650,2512,2803,3072,3116,2953,2693,2885,3621
"22223","PANX1",2017,2177,1973,1653,1817,1823,1895,2090,1381,1845
"22224","CLDN15",373,390,332,651,659,627,296,218,421,545
"22225","FJX1",998,979,768,526,593,704,813,694,658,910
"22226","PRPF6",2886,2781,2731,2605,2877,2988,3092,2749,3374,3944
"22227","ZNF318",1648,1628,1461,1300,1484,1481,2654,2699,1961,2555
"22228","TP53TG3",22,27,25,33,38,32,28,29,20,28
"22229","ALOX12B",7,15,14,26,27,22,18,19,27,34
"22230","FRK",34,48,37,93,82,77,25,13,33,39
"22231","ALOX12P2",17,17,14,28,23,26,20,23,17,19
"22232","SPDYA",60,69,51,71,75,70,83,103,77,84
"22233","MS4A6E",0,0,0,0,1,0,1,0,0,0
"22234","VGLL2",83,67,57,32,30,26,113,115,66,83
"22235","CNPY4",393,457,427,305,306,323,386,341,263,333
"22236","DEFB105A",0,1,1,1,0,1,0,0,1,0
"22237","DEFB106A",1,0,0,0,0,1,0,0,0,0
"22238","DEFB107A",0,1,0,0,0,1,0,0,0,0
"22239","DEFB108B",0,0,0,0,0,0,0,0,0,0
"22240","DEFB109A",0,0,0,0,1,0,1,1,1,1
"22241","DEFB110",0,0,0,0,0,0,0,0,0,0
"22242","DEFB112",0,0,0,0,0,0,0,0,0,0
"22243","DEFB113",0,0,0,0,0,0,0,0,0,0
"22244","DEFB114",0,0,0,0,0,0,0,0,0,0
"22245","DEFB115",0,0,2,0,0,0,0,0,1,1
"22246","DEFB116",0,0,0,0,0,0,0,0,0,0
"22247","DEFB119",0,0,0,0,0,0,0,0,0,0
"22248","DEFB121",0,0,0,0,0,0,0,0,0,0
"22249","DEFB122",0,0,0,0,0,0,0,0,0,0
"22250","DEFB123",0,0,0,0,0,0,0,0,0,0
"22251","DEFB124",2,1,4,5,2,2,4,4,6,10
"22252","DEFB125",0,0,0,0,0,0,0,0,0,0
"22253","DEFB128",0,0,0,0,0,0,0,0,0,0
"22254","DEFB130A",0,0,0,0,0,0,0,0,0,0
"22255","ATP6V0D2",28,25,37,297,259,331,39,47,308,416
"22256","ATP6V1C2",1967,2038,1821,2184,2381,1993,2351,2536,1999,2455
"22257","ALOX15",1,0,0,1,3,0,0,0,1,2
"22258","CTAG1A",63,48,47,56,41,52,5,3,4,4
"22259","TTTY10",0,0,0,0,0,0,0,0,0,0
"22260","TTTY7",0,0,0,0,0,0,0,0,0,0
"22261","TXLNGY",1,1,0,0,0,0,0,0,0,0
"22262","CNOT6L",733,757,682,687,726,687,967,1202,742,1013
"22263","GAS2L2",0,0,0,1,0,1,1,0,1,0
"22264","AKR7L",21,17,17,16,15,13,18,21,14,20
"22265","AKR7A2P1",14,9,6,17,15,16,18,13,18,19
"22266","CDC26",228,216,217,235,246,257,252,230,209,249
"22267","SLC17A8",0,2,1,2,0,1,1,0,1,0
"22268","RNASEH1",1100,1160,1015,1357,1377,1386,1301,1201,1325,1799
"22269","AFG1L",50,54,43,37,51,45,49,36,39,42
"22270","TRBV22OR9-2",0,0,0,0,0,0,0,0,0,0
"22271","TRBV26OR9-2",7,12,9,4,5,6,20,22,8,11
"22272","TRBVAOR9-2",0,3,0,0,0,0,4,2,0,2
"22273","C21orf91-OT1",6,6,5,9,13,6,9,12,10,11
"22274","STAC3",11,13,17,19,16,17,11,10,11,10
"22275","PELI3",577,525,506,467,454,517,650,520,610,696
"22276","LINC00314",1,1,0,0,0,1,1,0,0,1
"22277","POLR2J2",576,558,523,576,651,641,563,478,516,677
"22278","STH",0,0,0,0,0,1,1,0,0,0
"22279","MTVR2",1,0,1,2,1,2,0,0,0,1
"22280","SPESP1",1,0,0,1,0,0,0,0,0,0
"22281","IL27",0,1,0,1,0,0,0,1,0,0
"22282","ALOX15B",1,0,1,0,2,0,2,0,0,1
"22283","MTOR",3277,2975,3074,3311,3618,3557,4067,3877,3731,4567
"22284","ALPI",0,0,0,0,0,2,0,0,0,0
"22285","FRG1",397,378,398,488,551,523,507,593,590,794
"22286","FRZB",23,12,20,24,26,30,22,26,26,34
"22287","FSHB",0,0,0,0,0,0,0,0,0,0
"22288","ALPL",133,107,107,66,63,77,96,73,52,63
"22289","CENPI",1052,1035,945,614,737,647,1221,1403,997,1331
"22290","FSHR",0,0,0,1,0,1,1,1,1,2
"22291","NR5A2",9,7,3,9,9,12,5,5,12,10
"22292","FTH1",15954,15039,15101,23030,23860,26875,24469,21515,30197,36741
"22293","FTH1P3",64,60,54,92,91,100,94,106,117,161
"22294","ABL1",3112,3176,2672,2395,2502,2522,4069,3439,3216,3958
"22295","ALPP",55,63,34,11,5,6,20,22,2,4
"22296","ALPG",5,4,4,2,2,0,3,2,1,1
"22297","FTL",25247,24779,23351,30092,32562,33597,46078,40132,41499,56774
"22298","ADAM2",0,0,0,0,0,0,0,0,0,0
"22299","NR5A1",2,8,1,5,12,6,9,4,3,9
"22300","FUCA1",398,391,377,1031,1162,1094,234,219,404,501
"22301","FUCA2",2048,2119,1958,2578,2842,2821,2090,2192,2560,3252
"22302","GAST",1,0,1,2,1,1,0,0,0,0
"22303","FUS",7876,7715,7419,7892,8930,8827,9060,8060,9502,11704
"22304","FUT1",59,44,66,163,178,153,198,207,323,441
"22305","FUT2",11,11,16,20,12,17,15,25,15,14
"22306","FUT3",1,0,2,1,2,1,0,1,1,1
"22307","FUT4",372,392,358,199,213,239,432,431,200,308
"22308","FUT5",2,7,2,2,1,4,3,2,2,2
"22309","FUT6",2,0,0,0,0,0,0,1,1,1
"22310","TMEM9",1980,1876,1714,1711,1938,1985,2069,1765,2080,2536
"22311","ZNF396",32,38,26,48,44,43,34,30,20,26
"22312","FUT7",0,0,0,0,0,0,0,1,0,0
"22313","FAM197Y2",0,0,0,0,0,0,0,0,0,0
"22314","TTTY16",0,0,0,0,0,0,0,0,0,0
"22315","TTTY17A",0,0,0,0,0,0,0,0,0,0
"22316","TTTY18",0,0,0,0,0,0,0,0,0,0
"22317","TTTY20",0,0,0,0,0,0,0,0,0,0
"22318","TTTY19",0,0,0,0,0,0,0,0,0,0
"22319","TTTY21",0,0,0,0,0,0,0,0,0,0
"22320","TTTY22",0,0,0,0,0,0,0,0,0,0
"22321","TTTY23",0,0,0,0,0,0,0,0,0,0
"22322","NEIL2",538,498,495,534,606,581,726,648,720,915
"22323","STXBP4",373,416,351,378,386,390,462,511,355,483
"22324","FNDC5",20,35,22,44,36,40,46,34,49,80
"22325","FUT8",1372,1454,1354,886,972,919,1299,1332,769,1082
"22326","HEPACAM2",0,0,0,1,2,0,0,0,0,2
"22327","TECRL",0,0,0,0,0,0,0,0,1,0
"22328","HCG27",39,58,54,53,69,68,80,85,68,101
"22329","CUTALP",377,406,312,545,599,478,503,491,433,597
"22330","LINGO1-AS1",1,0,0,0,0,1,1,1,0,0
"22331","KDSR",799,773,762,1084,1194,1189,956,1018,1080,1498
"22332","LINC00612",3,5,3,8,6,4,1,4,1,1
"22333","PRR14L",2520,2656,2570,2191,2468,2320,3405,3527,2202,2941
"22334","EPHX4",0,0,0,0,0,2,0,0,0,0
"22335","CDY1B",0,0,0,0,0,0,0,0,0,0
"22336","SERHL2",143,147,130,116,120,121,177,136,172,220
"22337","ACKR1",21,28,14,8,14,14,47,35,21,41
"22338","RICTOR",1437,1514,1364,2548,2689,2570,1858,2145,2286,2920
"22339","ZNF503-AS1",7,8,5,2,3,5,40,36,32,21
"22340","FYB1",2,2,5,1,4,2,1,1,3,0
"22341","EIF4E1B",0,0,2,4,1,0,0,0,0,1
"22342","FYN",314,302,284,359,371,358,431,420,423,535
"22343","IPMK",749,775,670,764,805,751,972,1093,803,1038
"22344","ZBTB38",2065,2042,2004,3399,3651,3489,1406,1661,1942,2405
"22345","FZD2",954,920,701,296,312,386,1080,865,526,601
"22346","SLC25A30",420,408,387,331,344,291,503,594,290,385
"22347","LCLAT1",718,695,684,626,670,628,1044,1146,810,1098
"22348","CADM2",4,4,4,9,12,6,3,10,6,15
"22349","LINC02052",1,3,1,5,8,5,0,0,0,0
"22350","TMEM244",22,15,20,30,37,38,2,2,10,18
"22351","GPATCH11",463,461,477,638,701,604,702,801,631,996
"22352","ZNF620",156,169,161,197,243,197,228,221,240,292
"22353","ANKRD18A",124,118,105,275,336,292,156,194,272,332
"22354","IFI6",180,206,168,110,74,78,219,195,102,111
"22355","MMS22L",722,802,714,706,755,692,978,1178,1080,1412
"22356","TTC41P",8,10,9,8,8,6,7,15,6,10
"22357","WASHC2C",1944,1996,1938,2926,3151,3081,2565,2506,2815,3645
"22358","EBF3",50,63,47,61,77,70,115,118,190,213
"22359","WDR27",449,413,381,422,444,424,533,437,366,490
"22360","CERS6",972,1025,920,1675,1899,1791,1247,1286,1641,2178
"22361","G6PC1",0,0,1,0,0,0,0,0,0,0
"22362","MSRB3",933,1050,879,837,928,944,1274,1411,1026,1352
"22363","ZDHHC20",1870,1970,1707,1850,2019,1936,2575,2859,2459,3073
"22364","CRMA",18,5,7,1,1,2,11,13,9,7
"22365","G6PD",10226,9778,8798,6665,6716,7207,13945,11096,7987,10088
"22366","ANGPTL5",1,1,2,1,1,1,1,0,3,4
"22367","YTHDF3",2177,2209,2055,2436,2576,2588,2662,2969,2709,3372
