"","SYMBOL","GSM2298375","GSM2298377","GSM2298378","GSM2298379","GSM2298380","GSM2298381","GSM2298382"
"3107","MIR5591",0,0,0,0,0,0,0
"3108","MIR5692A1",0,0,0,0,0,0,0
"3109","MIR5089",0,0,0,0,0,0,0
"3110","MIR548AO",0,0,0,0,0,0,0
"3111","MIR5590",0,0,0,0,0,0,0
"3112","MIR5196",0,2,0,1,4,3,7
"3113","MIR5684",0,0,0,0,0,0,0
"3114","MIR5008",0,0,0,0,0,0,0
"3115","MIR5090",42,52,19,21,40,25,37
"3116","MIR5088",38,56,41,48,53,48,47
"3117","MIR5685",0,0,0,0,0,0,0
"3118","MIR5580",0,0,0,0,0,0,0
"3119","MIR5688",0,0,0,0,0,0,0
"3120","MIR548AQ",0,0,0,0,0,0,0
"3121","MIR5193",0,0,0,0,0,0,6
"3122","MIR5190",0,0,0,0,0,0,0
"3123","MIR5703",5,2,2,2,7,2,2
"3124","MIR5692C1",0,0,0,0,0,0,0
"3125","MIR548AV",0,0,0,0,0,0,0
"3126","MIR548AP",0,0,0,0,0,0,0
"3127","MIR5706",0,0,0,0,0,0,0
"3128","MIR5699",0,0,0,0,0,0,0
"3129","MIR5192",0,0,0,0,0,0,0
"3130","MIR5586",0,0,0,0,0,0,0
"3131","MIR5584",0,0,0,0,0,0,0
"3132","MIR5187",8,21,5,0,16,4,4
"3133","MIR5681B",0,0,0,0,0,0,0
"3134","MIR548AS",0,0,0,0,0,0,0
"3135","MIR5589",0,0,0,0,0,0,0
"3136","EDIL3",6,0,1,0,0,5,6084
"3137","POTEH-AS1",0,0,0,0,0,0,0
"3138","CARS1-AS1",31,37,51,40,71,38,39
"3139","EGFLAM-AS4",0,0,0,1,1,1,1
"3140","NEGR1-IT1",0,0,0,0,0,0,0
"3141","ZRANB2-DT",3,7,0,0,3,0,0
"3142","NRG1-IT1",0,0,0,0,0,0,0
"3143","LINC00536",0,0,5,0,2,0,0
"3144","HEIH",712,997,1091,1296,2330,1779,754
"3145","HHLA1",0,0,0,0,0,0,0
"3146","CERS6-AS1",759,828,278,323,403,280,692
"3147","FSBP",78,28,45,47,37,34,93
"3148","LINC00492",0,0,0,0,0,0,0
"3149","LINC00538",0,0,0,0,0,0,0
"3150","LINC00903",0,0,0,0,0,0,0
"3151","FTCD-AS1",0,0,0,0,1,1,0
"3152","LRRC3-DT",2,0,0,0,4,0,0
"3153","ZMYM4-AS1",6,8,7,2,10,2,2
"3154","ELMO1-AS1",0,0,0,0,0,0,0
"3155","RAI1-AS1",1,0,0,0,0,0,0
"3156","OCIAD1-AS1",0,7,5,4,12,2,6
"3157","P4HA2-AS1",23,19,40,47,82,99,231
"3158","GDNF-AS1",0,1,0,0,5,0,2
"3159","POU6F2-AS1",0,0,0,0,0,0,0
"3160","LINC00489",0,0,0,0,0,0,0
"3161","RPS6KA2-AS1",0,0,0,0,0,0,0
"3162","UFL1-AS1",5,9,4,3,2,10,2
"3163","RNA45SN5",8218,8927,10427,33309,32669,60429,8711
"3164","CYP3A7-CYP3A51P",2,0,1,0,3,2,2
"3165","DOCK9-DT",2,0,73,33,132,104,161
"3166","LINC00554",0,1,0,0,0,0,0
"3167","LINC00557",0,0,0,0,0,0,0
"3168","LINC00561",0,0,0,0,0,0,0
"3169","LINC00564",0,0,0,0,0,0,0
"3170","LINC00566",1,1,0,1,0,0,0
"3171","PINK1-AS",2312,2529,1918,3163,4019,5547,6574
"3172","LINC00562",5,2,3,3,1,2,13
"3173","PLUT",0,0,0,0,0,1,0
"3174","LINC00558",0,0,0,0,0,0,0
"3175","LINC00560",0,0,0,0,0,0,0
"3176","LINC00563",0,0,0,0,0,0,0
"3177","SWINGN",12,21,6,1,4,0,36
"3178","SCAANT1",4,1,43,24,34,21,0
"3179","LINC00572",1,0,0,0,0,0,0
"3180","ALDH1L1-AS2",0,6,0,0,0,0,0
"3181","TMEM265",555,656,924,1072,4098,4285,330
"3182","NAALADL2-AS3",0,0,0,0,0,0,0
"3183","LINC00507",0,0,0,0,0,0,0
"3184","DIP2A-IT1",4,0,1,1,0,0,0
"3185","RB1-DT",0,0,2,1,2,1,1
"3186","UPK1A-AS1",89,87,9,17,24,18,2
"3187","CERT1",587,684,333,343,642,502,769
"3188","PTCHD1-AS",0,0,2,1,2,2,0
"3189","SRGAP2-AS1",0,0,0,1,1,0,1
"3190","SNORD116-30",0,0,0,0,0,0,0
"3191","SNORD115-46",0,0,0,0,0,0,0
"3192","LPP-AS1",0,0,0,0,0,0,0
"3193","NDP-AS1",1,0,0,0,0,0,2
"3194","NHS-AS1",0,3,0,0,0,0,2
"3195","SYP-AS1",1,0,0,0,0,0,1
"3196","ZFX-AS1",0,2,0,0,2,1,0
"3197","HLX-AS1",0,0,0,0,0,0,8
"3198","DLG3-AS1",2,3,3,0,5,9,0
"3199","DPYD-AS1",0,0,0,0,0,1,9
"3200","DPYD-AS2",0,0,0,0,0,0,0
"3201","MTOR-AS1",12,20,3,5,14,4,8
"3202","GRM7-AS1",1,2,4,0,1,0,0
"3203","LNX1-AS1",0,0,0,0,0,0,0
"3204","MYLK-AS2",0,0,0,1,0,1,0
"3205","OPA1-AS1",9,11,9,3,17,4,9
"3206","PHEX-AS1",0,0,0,0,0,0,0
"3207","PRKX-AS1",0,0,0,0,0,0,0
"3208","HLTF-AS1",1,2,4,0,1,0,0
"3209","VAV3-AS1",0,0,0,1,2,3,0
"3210","LMLN-AS1",7,6,6,2,3,5,1
"3211","NREP-AS1",0,0,0,0,0,3,0
"3212","IPO9-AS1",67,83,23,28,22,22,56
"3213","MLIP-AS1",0,0,0,0,0,0,0
"3214","SZT2-AS1",15,29,12,10,15,12,24
"3215","SNRK-AS1",137,194,78,60,113,79,121
"3216","LNX1-AS2",0,0,2,0,11,3,0
"3217","LINC00278",0,0,0,0,0,0,0
"3218","LINC00279",0,0,0,0,0,0,0
"3219","LINC00280",0,0,0,0,0,0,0
"3220","MED4-AS1",554,748,250,184,424,325,399
"3221","GPC5-AS1",0,0,0,0,0,0,0
"3222","GPC5-AS2",0,0,0,0,0,0,0
"3223","GPC6-AS1",0,0,0,0,0,0,0
"3224","GPC6-AS2",0,0,0,0,0,0,1
"3225","KCNC4-DT",0,3,1,0,0,0,1
"3226","CNTN4-AS1",0,0,0,0,0,0,0
"3227","CNTN4-AS2",1,0,0,0,0,0,0
"3228","RBMS3-AS1",0,0,0,0,0,0,0
"3229","RBMS3-AS3",0,0,0,0,0,0,9
"3230","RERG-AS1",0,0,0,0,0,0,0
"3231","ABCC5-AS1",0,0,0,1,0,0,0
"3232","MAGI1-AS1",0,0,0,0,0,0,0
"3233","CHRM3-AS1",0,0,0,0,0,0,0
"3234","MED14OS",6,3,3,4,3,5,8
"3235","FGF12-AS1",0,0,0,0,0,0,0
"3236","FGF12-AS2",0,0,27,28,62,32,1
"3237","GRM5-AS1",0,0,0,0,0,0,0
"3238","HCFC1-AS1",0,0,0,0,0,0,0
"3239","ITIH4-AS1",1,0,0,0,0,0,0
"3240","KCND3-AS1",0,0,0,0,0,0,0
"3241","KCNQ5-AS1",0,0,0,0,0,0,1
"3242","MEIS1-AS2",0,0,0,0,0,0,0
"3243","NCBP2-AS1",191,275,159,159,427,327,62
"3244","OXCT1-AS1",7,5,8,5,3,12,14
"3245","PPEF1-AS1",0,0,0,0,0,0,0
"3246","TTC3-AS1",131,210,229,123,401,176,239
"3247","VIPR1-AS1",2,6,8,9,7,5,4
"3248","NLGN1-AS1",0,0,0,0,0,0,0
"3249","XIRP2-AS1",0,0,0,0,0,0,0
"3250","NAV2-AS5",0,0,0,0,0,0,0
"3251","NAV2-AS2",3,2,4,9,36,12,2
"3252","SYNPR-AS1",0,0,0,0,2,0,0
"3253","EPN2-AS1",3,1,2,1,0,0,0
"3254","KLHL6-AS1",0,0,0,0,0,0,0
"3255","MAGI2-AS2",0,0,0,0,0,0,0
"3256","TPRG1-AS2",1,1,0,0,2,0,2
"3257","SGO1-AS1",85,33,116,214,58,46,174
"3258","CFAP44-AS1",3,2,3,1,3,1,1
"3259","AGBL5-AS1",3,0,0,0,9,2,0
"3260","PRRT3-AS1",171,209,25,24,40,44,4
"3261","UBXN7-AS1",2,12,6,5,21,7,5
"3262","PLCH1-AS2",0,0,0,0,0,0,0
"3263","CADM2-AS2",0,0,0,0,0,0,0
"3264","THOC7-AS1",1,0,0,0,0,0,0
"3265","MACC1-AS1",0,0,0,0,0,0,0
"3266","HM13-AS1",12,8,19,18,20,28,19
"3267","TPRG1-AS1",3,5,0,4,2,2,0
"3268","HHATL-AS1",1,2,0,0,8,1,0
"3269","LINC00499",0,0,0,0,0,0,0
"3270","DGUOK-AS1",502,663,285,236,451,303,402
"3271","LZTS1-AS1",0,0,0,0,0,0,4
"3272","LINC00534",0,0,0,2,1,3,0
"3273","JRKL-AS1",0,0,0,0,0,0,0
"3274","FALEC",0,2,4,12,27,10,2
"3275","LINC00570",0,0,0,9,11,5,0
"3276","NLGN4Y-AS1",0,0,0,0,0,0,4
"3277","COX10-DT",82,101,59,41,133,110,81
"3278","LINC00297",0,0,0,0,0,0,0
"3279","CLYBL-AS2",0,0,0,0,0,0,0
"3280","PCDH9-AS2",0,0,0,0,0,0,0
"3281","GRTP1-AS1",62,69,142,56,243,141,13
"3282","STK24-AS1",11,13,14,4,14,7,22
"3283","USP12-AS1",0,0,0,0,0,0,0
"3284","USP12-DT",2,4,1,5,3,4,0
"3285","FREM2-AS1",0,0,0,0,0,1,0
"3286","DLEU7-AS1",0,1,0,1,3,6,0
"3287","EIF1AX-AS1",0,0,0,0,0,0,1
"3288","LINC01840",1,0,0,0,1,0,0
"3289","FGF14-AS1",0,0,0,0,0,0,0
"3290","HTR2A-AS1",0,0,0,0,0,0,0
"3291","KCNAB1-AS2",0,0,0,0,0,0,0
"3292","KCNAB1-AS1",0,0,0,0,0,0,0
"3293","NUCB1-AS1",149,183,163,283,412,408,618
"3294","PCDH9-AS3",0,0,0,0,0,0,0
"3295","PCDH9-AS4",0,0,0,0,0,1,0
"3296","PCYT1B-AS1",0,0,0,0,0,0,0
"3297","RUVBL1-AS1",0,0,3,0,0,0,0
"3298","SLC6A1-AS1",0,0,0,0,0,0,0
"3299","TM4SF1-AS1",0,2,5,3,35,4,2
"3300","UBE2E1-AS1",0,0,2,0,1,0,0
"3301","BRWD1-AS1",0,0,3,14,0,2,1
"3302","ZNF197-AS1",1,7,0,0,0,0,4
"3303","ADIPOQ-AS1",0,0,0,0,1,0,0
"3304","DOCK9-AS1",0,0,0,0,0,0,0
"3305","UBE2Q1-AS1",171,235,133,74,311,145,89
"3306","STEAP2-AS1",0,0,0,0,1,0,0
"3307","HDAC11-AS1",1,2,1,2,13,2,1
"3308","HS6ST2-AS1",0,0,0,0,0,0,0
"3309","MTUS2-AS1",0,0,0,0,0,0,0
"3310","GLYCTK-AS1",0,0,0,0,0,0,0
"3311","STEAP3-AS1",46,103,71,59,351,328,87
"3312","YEATS2-AS1",61,63,49,44,100,61,63
"3313","CCDC13-AS1",0,0,0,0,0,0,0
"3314","PLCXD2-AS1",1,14,0,0,1,0,0
"3315","INTS6L-AS1",2,0,8,2,7,7,2
"3316","ZNF630-AS1",0,0,6,3,21,7,1
"3317","FRMPD3-AS1",0,0,0,0,0,0,0
"3318","ZNRF3-AS1",0,3,0,0,0,0,6
"3319","LINC00331",0,0,0,0,0,0,8
"3320","LINC00332",0,0,0,0,0,0,0
"3321","LINC00333",0,0,0,0,0,0,0
"3322","ENOX1-AS2",0,0,0,0,0,0,0
"3323","ZBTB20-AS4",0,0,0,0,0,0,0
"3324","LINC00350",0,0,0,0,0,0,0
"3325","LINC00351",0,0,0,0,0,0,0
"3326","LINC00353",0,0,0,0,0,0,0
"3327","LINC00358",0,0,0,0,0,0,0
"3328","LINC00364",0,0,0,0,0,0,0
"3329","LINC00365",0,0,25,10,40,18,0
"3330","LINC00366",0,0,0,0,0,0,0
"3331","LINC00379",0,0,3,0,0,0,0
"3332","LINC00381",0,0,0,0,0,0,0
"3333","LINC00392",0,0,0,0,0,0,0
"3334","LINC00393",0,0,0,0,0,0,0
"3335","LINC00395",0,0,0,0,0,0,0
"3336","LINC00398",0,0,0,0,3,0,0
"3337","LINC00400",1,0,1,1,1,3,9
"3338","LINC00411",0,0,0,0,0,0,0
"3339","LINC00417",0,0,1,3,2,0,0
"3340","LINC00423",0,0,0,0,4,0,0
"3341","LINC00433",0,1,0,0,0,0,0
"3342","LINC00434",0,0,0,0,0,0,0
"3343","LINC00440",0,3,0,0,0,0,0
"3344","LINC00443",0,0,0,0,0,0,0
"3345","LINC00446",0,0,0,0,1,0,0
"3346","LINC00448",0,0,0,0,0,0,0
"3347","LINC00454",0,0,0,0,0,0,0
"3348","LINC00457",0,0,0,0,0,0,0
"3349","LINC00459",0,0,0,0,0,0,0
"3350","LINC00424",0,0,0,0,0,0,0
"3351","LINC00502",0,0,0,0,0,0,0
"3352","FRMD6-AS2",0,0,1,0,0,1,1
"3353","LINC00559",1,1,0,0,0,0,0
"3354","LINC00571",1,1,0,0,3,6,1
"3355","SAMSN1-AS1",0,0,0,0,0,0,0
"3356","CLDN10-AS1",0,0,0,0,0,0,0
"3357","DIAPH3-AS1",0,1,0,0,0,0,3
"3358","DIAPH3-AS2",0,0,0,0,0,0,0
"3359","EFCAB6-AS1",0,2,0,1,0,1,0
"3360","SHANK2-AS1",0,0,0,0,0,0,0
"3361","ARHGEF3-AS1",0,0,0,0,0,0,0
"3362","B4GALT4-AS1",19,14,27,12,42,23,29
"3363","COL4A2-AS1",0,0,0,0,1,1,170
"3364","ALDH1L1-AS1",0,1,0,3,31,23,1
"3365","ATP11A-AS1",0,0,1,1,0,0,0
"3366","OSBPL10-AS1",0,1,0,0,1,0,0
"3367","ST3GAL6-AS1",35,38,0,0,0,0,11
"3368","NDFIP2-AS1",1,0,0,1,1,0,0
"3369","MID1IP1-AS1",24,26,12,5,27,18,10
"3370","MYCBP2-AS1",10,26,3,6,15,2,7
"3371","TM4SF19-AS1",14,13,6,5,17,11,42
"3372","ZNF385D-AS1",0,0,0,0,0,0,0
"3373","ATP13A5-AS1",0,0,0,0,0,0,1
"3374","TMEM212-AS1",0,0,0,0,0,0,0
"3375","ZNF385D-AS2",0,0,0,0,0,0,0
"3376","OBI1-AS1",130,103,45,23,38,21,57
"3377","ARHGEF7-AS1",0,0,0,0,0,0,0
"3378","SPATA13-AS1",0,0,0,0,0,0,0
"3379","CACNA1C-AS4",0,0,0,0,0,0,1
"3380","CACNA1C-AS2",1,0,0,0,0,2,4
"3381","COL18A1-AS2",0,0,3,4,2,2,0
"3382","CACNA2D3-AS1",0,0,0,0,1,1,0
"3383","ARHGEF7-AS2",0,0,0,0,0,0,87
"3384","ARHGAP26-AS1",2,0,0,0,0,0,0
"3385","STARD13-AS",0,1,0,0,1,0,5
"3386","PRICKLE2-AS2",0,0,4,3,10,15,0
"3387","PRICKLE2-AS3",0,0,5,1,4,8,0
"3388","NAALADL2-AS2",0,0,0,0,0,0,0
"3389","NAALADL2-AS1",0,0,0,0,0,0,0
"3390","ARHGAP31-AS1",9,5,2,0,5,3,6
"3391","DENND5B-AS1",40,41,21,14,23,31,1
"3392","KIRREL3-AS2",0,0,0,0,0,0,3
"3393","LINC00853",6,15,73,23,89,30,10
"3394","RNASEH2B-AS1",2,0,5,0,9,0,0
"3395","SLC25A30-AS1",5,6,4,4,4,3,3
"3396","UBE2CP5",120,120,64,150,190,131,136
"3397","CCDC200",3,1,0,2,5,1,8
"3398","AOAH-IT1",0,0,0,0,0,0,0
"3399","HAO2-IT1",0,0,0,0,0,0,0
"3400","TGFA-IT1",0,0,0,0,0,0,0
"3401","LINC01216",0,0,0,0,0,0,0
"3402","ERI3-IT1",15,14,16,22,14,13,15
"3403","NTM-IT",0,0,0,0,0,0,0
"3404","MLIP-IT1",0,0,0,0,0,0,0
"3405","DNM3-IT1",1,0,0,1,0,0,1
"3406","NRG1-IT3",0,0,0,0,0,0,0
"3407","ALMS1-IT1",12,2,7,2,6,0,22
"3408","KCND3-IT1",0,0,0,0,0,0,0
"3409","KCNH1-IT1",0,0,0,0,0,0,1
"3410","SYNJ2-IT1",0,0,0,1,0,0,0
"3411","EPN2-IT1",17,10,1,5,9,6,2
"3412","AGBL4-IT1",0,0,0,0,0,0,0
"3413","BACH1-IT2",0,0,0,0,0,0,0
"3414","HOXA10-AS",744,907,3,13,37,13,85
"3415","ATP2B2-IT2",0,0,0,0,0,0,0
"3416","DSCAM-IT1",0,0,0,0,0,0,0
"3417","LINC01014",0,0,0,0,0,0,0
"3418","TCF7L1-IT1",0,0,0,0,0,0,0
"3419","PLCB1-IT1",0,0,0,0,0,0,0
"3420","RNF216-IT1",0,0,0,0,0,0,0
"3421","HS1BP3-IT1",0,1,0,0,18,3,2
"3422","RPS6KA2-IT1",0,0,2,2,5,1,2
"3423","ARHGEF9-IT1",1,0,0,0,0,0,0
"3424","PPP2R2B-IT1",0,0,0,0,0,0,0
"3425","HOXB-AS1",12,15,2,2,3,1,15
"3426","HOXC-AS1",30,49,41,25,58,12,15
"3427","HOXC-AS2",0,3,0,1,2,0,14
"3428","HOXC-AS3",2,10,27,4,48,12,54
"3429","HOXC13-AS",10,11,338,374,584,603,97
"3430","CACNA1C-IT2",0,0,0,0,0,1,0
"3431","CACNA1C-IT3",0,0,0,0,0,0,0
"3432","ARHGAP26-IT1",0,0,0,0,0,0,0
"3433","ARHGEF38-IT1",0,0,0,0,0,0,0
"3434","NALF1-IT1",0,0,0,1,0,0,2
"3435","SMIM2-IT1",0,0,0,0,0,1,0
"3436","ANKRD20A12P",1,1,1,0,22,12,0
"3437","IQCJ-SCHIP1-AS1",0,0,0,0,0,0,0
"3438","XXYLT1-AS1",0,0,0,0,0,0,0
"3439","APOBEC3B-AS1",134,69,37,42,26,48,546
"3440","LINC00581",1,0,0,0,0,0,0
"3441","BANCR",0,0,0,0,0,1,7
"3442","UGDH-AS1",7,25,48,48,178,84,6
"3443","PCCA-AS1",0,0,0,0,0,0,0
"3444","NALCN-AS1",1,2,0,0,0,0,3
"3445","LINC-ROR",0,0,0,0,0,0,0
"3446","VWC2L-IT1",0,0,0,0,0,0,0
"3447","LINC00348",0,0,0,0,0,0,0
"3448","MYO16-AS1",2,2,0,0,1,0,5
"3449","IFNG-AS1",0,0,0,0,0,0,0
"3450","LARS2-AS1",1,0,0,0,0,0,0
"3451","SLC9A9-AS1",0,0,1,0,0,0,0
"3452","LINC00210",0,0,0,0,0,0,0
"3453","PTGES3L",33,32,10,11,11,9,65
"3454","PTGES3L-AARSD1",1614,1587,344,474,458,346,1411
"3455","PTCSC3",0,1,0,0,0,0,0
"3456","MRPS31P5",188,311,161,62,138,59,125
"3457","LINC00359",0,0,0,0,0,0,0
"3458","TRERNA1",0,0,0,0,0,0,0
"3459","KCNK7",27,20,24,36,30,40,52
"3460","CDH11",0,0,8,30,25,32,1804
"3461","UST",236,645,209,178,438,257,257
"3462","ARPC5",5400,5208,5802,4317,8481,9707,16217
"3463","ARPC4",7978,7527,9451,15254,15194,20201,12197
"3464","ARPC3",5724,5301,10176,11660,17701,17807,12811
"3465","ARPC1B",10642,10340,18737,20526,34024,25677,10009
"3466","ACTR3",6825,5061,3594,3608,5120,5228,12196
"3467","ACTR2",5486,5147,4268,4947,6843,6844,12060
"3468","TSPAN5",4392,5088,132,96,335,298,2091
"3469","TSPAN3",8162,5413,2923,2752,2946,2870,11350
"3470","LINC02361",74,201,74,51,82,96,5
"3471","LOC100996249",0,0,0,0,0,0,0
"3472","LRIG2-DT",4,1,0,0,0,0,1
"3473","LINC02256",2,9,19,34,58,53,45
"3474","FAM106B",0,0,3,1,0,0,0
"3475","TENT5C-DT",0,0,0,0,0,0,0
"3476","COMETT",3,2,0,0,0,0,7
"3477","LINC00269",0,0,0,1,0,0,0
"3478","LINC00911",0,0,0,0,0,0,0
"3479","LINC02273",33,91,1,0,0,2,0
"3480","PIN1-DT",0,0,0,0,0,0,0
"3481","LINC01993",0,0,0,0,0,0,1
"3482","LOC100996294",4,4,1,0,0,2,31
"3483","DNAH17-AS1",47,98,0,4,7,5,1
"3484","FOXD3-AS1",22,37,186,182,458,355,14
"3485","LIPE-AS1",92,183,89,52,152,91,77
"3486","LOC100996318",1,0,25,22,28,16,1
"3487","LINC01882",0,0,0,0,0,0,76
"3488","CEP72-DT",2,1,2,3,1,1,0
"3489","POTEB",0,0,0,0,0,0,0
"3490","FAM230H",0,0,1,0,1,0,8
"3491","LINC02169",0,0,0,0,0,0,0
"3492","LINC01664",0,1,0,0,0,0,0
"3493","LINC02140",0,0,0,0,1,0,0
"3494","CA3-AS1",3,2,9,5,26,12,0
"3495","LOC100996349",2,1,1,0,0,0,0
"3496","GNA15-DT",0,1,3,5,32,8,5
"3497","LOC100996379",1,0,0,0,1,0,0
"3498","LOC100996385",13,21,2,4,0,2,3
"3499","GRK3-AS1",3,3,1,0,3,1,0
"3500",NA,0,0,0,1,0,0,0
"3501","FAM230D",1,0,0,0,0,0,13
"3502","MRNIP-DT",11,39,64,28,87,51,31
"3503","ARLNC1",19,16,18,11,13,24,5
"3504","FAM230F",0,0,0,0,0,0,12
"3505","LOC100996437",12,5,28,28,49,52,11
"3506","LOC100996442",13,24,41,30,81,46,8
"3507","MLF1-DT",26,27,35,48,39,39,97
"3508","LINC02724",9,36,5,2,12,7,0
"3509","L1CAM-AS1",2,6,21,8,9,14,0
"3510","LINC01964",0,0,0,0,2,0,0
"3511","PITX1-AS1",1246,843,686,774,1144,1007,1261
"3512","LINC01206",0,0,0,0,1,0,1
"3513","CTXND1",0,4,0,0,2,0,1
"3514",NA,58,119,15,26,109,64,64
"3515","LINC01355",8,2,4,3,4,1,9
"3516","SEC22B3P",339,351,474,525,816,987,521
"3517","CTXND2",1,0,0,0,0,1,0
"3518","ITPR1-DT",0,1,15,23,62,33,2
"3519","FAM157C",3,2,5,7,18,1,0
"3520","LOC100996549",0,0,2,0,6,1,0
"3521","ANTXRLP1",0,0,0,0,0,0,0
"3522","NAMA",0,0,0,0,0,0,0
"3523","NFIA-AS2",0,0,0,0,0,0,0
"3524","CYYR1-AS1",0,0,0,0,0,0,3
"3525",NA,0,0,0,1,2,0,0
"3526","LINC01806",196,398,64,26,107,27,0
"3527","FAM74A7",0,0,0,0,0,0,0
"3528","LOC100996583",1,0,1,1,1,1,4
"3529","IGLV8OR8-1",0,0,0,0,0,0,0
"3530","LINC01505",0,0,0,0,0,0,0
"3531","LINC00690",0,0,0,0,0,0,0
"3532","LOC100996598",1,2,0,4,0,2,1
"3533","LINC01436",0,0,0,0,0,0,0
"3534","LINC01981",0,0,0,0,0,0,0
"3535","LINC01760",0,0,0,0,0,0,0
"3536","TCP11X1",0,0,0,0,0,0,0
"3537","LINC02607",3,0,0,0,0,0,0
"3538","LOC100996637",0,0,0,0,0,0,0
"3539","LOC100996643",1,9,1,0,2,2,2
"3540","LNCBRM",0,0,0,0,0,0,1
"3541","TCP11X2",0,0,0,0,0,0,0
"3542","SEC61G-DT",3,1,2,0,7,0,1
"3543","LOC100996660",81,58,200,133,178,105,36
"3544","LOC100996662",11,2,19,7,15,1,1
"3545","LOC100996664",0,1,47,36,58,42,0
"3546","LINC01533",0,0,0,0,0,0,0
"3547","LINC01544",0,0,0,2,1,0,0
"3548","LOC100996671",0,0,0,0,0,0,0
"3549","LINC02369",0,0,0,0,0,0,0
"3550","LOC100996681",0,0,0,0,0,0,0
"3551","SPEGNB",19,20,49,48,87,43,11
"3552","LINC02502",0,0,0,0,0,0,0
"3553","LOC100996701",0,0,0,0,0,0,0
"3554","LINC01356",1,1,0,0,37,20,8
"3555","SRGAP2D",179,148,175,132,235,186,329
"3556","SEC22B2P",353,380,485,560,853,1043,529
"3557","NOTCH2NLC",133,215,444,412,1011,856,348
"3558","LOC100996720",48,50,124,120,136,150,81
"3559","PDE4DIPP2",125,96,376,365,476,457,211
"3560","LINC02802",63,115,87,63,153,126,137
"3561","HERC2P11",2,5,2,7,8,9,5
"3562","LOC100996740",36,53,143,188,207,239,86
"3563","SPDYE11",26,33,16,38,41,26,21
"3564","LOC100996756",6,9,84,34,165,56,4
"3565","NPY4R2",1,0,101,81,209,151,67
"3566","NOTCH2NLB",115,222,460,400,1120,908,464
"3567","LOC100996842",604,484,420,482,897,749,387
"3568","RORA-AS2",0,0,0,0,0,0,0
"3569","LINC01883",0,0,0,0,0,0,0
"3570","FMC1-LUC7L2",2372,1751,1777,1983,2519,2480,2093
"3571","LINC00621",15,28,14,17,20,17,1
"3572","PYURF",1289,1376,1177,723,1590,1238,1263
"3573","IL21-AS1",0,0,0,0,1,0,0
"3574","ADAM8",17,7,24,24,29,9,2
"3575","CDH12",1,2,3,1,1,6,2
"3576","TSPAN2",1,0,2,5,5,4,394
"3577","NUBP2",4799,4177,5672,8154,7836,9417,3911
"3578","TSFM",2653,2349,2584,3094,2883,2959,32785
"3579","TSPAN1",236,377,441,219,1373,696,26
"3580","PPIF",9440,6765,4491,7310,7056,12220,9390
"3581","PGR-AS1",0,0,7,20,29,8,0
"3582","OVCH1-AS1",1,6,2,0,0,0,0
"3583",NA,82,88,296,293,278,371,83
"3584","LOC101059915",0,1,0,0,0,2,0
"3585","GOLGA8R",10,6,5,2,8,3,15
"3586","NPIPA7",272,272,254,219,326,164,164
"3587","LOC101059948",10,10,0,1,4,0,2
"3588",NA,0,2,3,0,15,7,0
"3589","NPIPA8",162,145,143,131,199,109,96
"3590",NA,26,33,0,0,18,11,27
"3591","CTDSP2",2329,2526,4265,2084,8460,3442,36452
"3592","LINC01523",0,0,0,0,0,0,1
"3593",NA,0,0,1,0,0,1,0
"3594","LINC01799",0,0,0,0,0,0,0
"3595",NA,6,10,15,0,21,13,3
"3596","LINC02446",1,0,0,0,0,0,0
"3597","ACTR3-AS1",3,3,1,1,8,5,3
"3598","CHMP1B2P",0,0,0,0,0,0,0
"3599","ODAD2P1",16,32,5,9,17,13,10
"3600",NA,205,239,66,113,94,97,265
"3601","LOC101060187",1,0,0,4,4,4,0
"3602","FCF1P2",38,46,37,61,91,76,126
"3603","ZNF891",1,0,93,33,120,52,2
"3604","CT45A7",1,3,0,0,0,0,0
"3605","LOC101060224",0,0,0,1,0,0,0
"3606","NBPF19",395,520,806,655,1636,1212,642
"3607","OPN1MW3",0,0,0,0,0,1,0
"3608","FOXP4-AS1",54,61,32,16,33,6,4
"3609","HNRNPCL4",28,21,6,5,2,3,6
"3610","TBC1D3G",30,23,23,22,60,20,16
"3611","LOC101060341",3,6,0,2,4,0,0
"3612","TBC1D3K",26,18,19,19,58,25,12
"3613","TBC1D3L",45,32,37,35,128,33,12
"3614","LINC01939",0,0,0,0,0,0,4
"3615","TBC1D3D",41,22,24,19,59,26,20
"3616","SNTG2-AS1",0,0,3,0,0,0,28
"3617","LOC101060400",1207,961,1,0,2,0,442
"3618","LINC02265",0,0,0,0,0,0,0
"3619","LOC101060524",0,0,0,0,0,0,0
"3620","LINC01910",30,69,9,6,27,10,7
"3621","LINC01563",0,0,0,0,0,0,0
"3622","LOC101060553",1,2,3,3,5,4,7
"3623","LOC101060588",1,0,0,0,0,0,0
"3624","LOC101060632",0,0,0,1,8,1,1
"3625","NBPF26",358,464,494,403,875,647,342
"3626","NUTM2B-AS1",310,514,419,195,763,314,145
"3627","TRIM10",43,58,2,0,0,0,0
"3628","ARPC2",18092,19992,19989,20043,57358,51351,40747
"3629","SGK2",5,4,6,2,2,3,0
"3630","LINC00601",0,0,0,0,0,0,1
"3631","LINC00609",0,0,0,0,0,0,0
"3632","TMEM220-AS1",0,0,1,0,13,0,19
"3633","BMS1P17",1,3,3,7,9,7,1
"3634","RAD50",922,818,830,683,1146,838,793
